Logged started on,01/08/2020 22:27:58
Feature,Magnetometer
Nodes,AM1V310 @395030

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
01/08/2020 22:35:42.751,463876,AM1V310 @395030,59597,4EFEE3009200,-434,227,146
01/08/2020 22:35:42.751,463877,AM1V310 @395030,59610,31FEA6006C00,-463,166,108
01/08/2020 22:35:42.754,463878,AM1V310 @395030,59616,19FE80007400,-487,128,116
01/08/2020 22:35:44.250,465375,AM1V310 @395030,59822,60FEC2FFD201,-416,-62,466
01/08/2020 22:35:44.250,465375,AM1V310 @395030,59816,67FEC5FFCC01,-409,-59,460
01/08/2020 22:35:44.251,465376,AM1V310 @395030,59829,64FEB8FFD201,-412,-72,466
01/08/2020 22:35:44.670,465793,AM1V310 @395030,59835,6CFEB3FFD101,-404,-77,465
01/08/2020 22:35:44.670,465795,AM1V310 @395030,59841,69FEB2FFDE01,-407,-78,478
01/08/2020 22:35:45.510,466632,AM1V310 @395030,59847,78FE9EFFDB01,-392,-98,475
01/08/2020 22:35:45.840,466965,AM1V310 @395030,59860,9CFE7AFFF501,-356,-134,501
01/08/2020 22:35:45.841,466965,AM1V310 @395030,60060,51FF84FEFC01,-175,-380,508
01/08/2020 22:35:45.840,466966,AM1V310 @395030,59854,8AFE86FFED01,-374,-122,493
01/08/2020 22:35:45.844,466967,AM1V310 @395030,60066,F4FEDAFEFC01,-268,-294,508
01/08/2020 22:35:45.990,467112,AM1V310 @395030,60072,8AFE13FFCF01,-374,-237,463
01/08/2020 22:35:46.230,467353,AM1V310 @395030,60079,4FFE97FFC201,-433,-105,450
01/08/2020 22:35:46.230,467354,AM1V310 @395030,60085,42FEF3FFBD01,-446,-13,445
01/08/2020 22:35:46.260,467382,AM1V310 @395030,60091,39FEE3FFBF01,-455,-29,447
01/08/2020 22:35:47.340,468462,AM1V310 @395030,60291,5BFE2500CC01,-421,37,460
01/08/2020 22:35:47.460,468582,AM1V310 @395030,60297,39FE3100AD01,-455,49,429
01/08/2020 22:35:47.492,468614,AM1V310 @395030,60304,31FEAFFF9301,-463,-81,403
01/08/2020 22:35:47.492,468615,AM1V310 @395030,60310,52FE70FFBF01,-430,-144,447
01/08/2020 22:35:47.580,468703,AM1V310 @395030,60316,57FE22FF9E01,-425,-222,414
01/08/2020 22:35:47.581,468704,AM1V310 @395030,60322,84FEF2FEA501,-380,-270,421
01/08/2020 22:35:47.640,468762,AM1V310 @395030,60329,ACFEC8FEBF01,-340,-312,447
01/08/2020 22:35:47.730,468853,AM1V310 @395030,60335,E1FE9FFEC601,-287,-353,454
01/08/2020 22:35:47.760,468882,AM1V310 @395030,60341,36FF65FEBF01,-202,-411,447
01/08/2020 22:35:47.910,469033,AM1V310 @395030,60354,84FF65FEE601,-124,-411,486
01/08/2020 22:35:47.910,469033,AM1V310 @395030,60347,7DFF5AFECE01,-131,-422,462
01/08/2020 22:35:47.911,469035,AM1V310 @395030,60360,6BFF90FE0A02,-149,-368,522
01/08/2020 22:35:47.924,469046,AM1V310 @395030,60366,47FFDAFE2202,-185,-294,546
01/08/2020 22:35:47.970,469093,AM1V310 @395030,60372,FCFE05FF2002,-260,-251,544
01/08/2020 22:35:48.151,469275,AM1V310 @395030,60385,8AFE80FFF801,-374,-128,504
01/08/2020 22:35:48.151,469276,AM1V310 @395030,60391,82FEE1FFF801,-382,-31,504
01/08/2020 22:35:48.150,469276,AM1V310 @395030,60379,BBFE34FF0502,-325,-204,517
01/08/2020 22:35:48.181,469303,AM1V310 @395030,60397,3AFE43009201,-454,67,402
01/08/2020 22:35:48.240,469362,AM1V310 @395030,60404,4CFED0FFC301,-436,-48,451
01/08/2020 22:35:48.300,469422,AM1V310 @395030,60410,33FE98FF9201,-461,-104,402
01/08/2020 22:35:48.330,469452,AM1V310 @395030,60416,51FE4FFFA201,-431,-177,418
01/08/2020 22:35:48.391,469513,AM1V310 @395030,60422,72FE0AFFA501,-398,-246,421
01/08/2020 22:35:48.420,469542,AM1V310 @395030,60429,9DFED4FEB401,-355,-300,436
01/08/2020 22:35:48.480,469602,AM1V310 @395030,60435,C4FEB7FEC801,-316,-329,456
01/08/2020 22:35:48.541,469663,AM1V310 @395030,60441,12FF69FEB401,-238,-407,436
01/08/2020 22:35:48.600,469722,AM1V310 @395030,60447,60FF56FEC801,-160,-426,456
01/08/2020 22:35:48.720,469844,AM1V310 @395030,60454,5FFF63FEDE01,-161,-413,478
01/08/2020 22:35:48.720,469844,AM1V310 @395030,60460,3CFF9BFEF301,-196,-357,499
01/08/2020 22:35:48.747,469869,AM1V310 @395030,60466,08FFE3FE1002,-248,-285,528
01/08/2020 22:35:48.780,469902,AM1V310 @395030,60472,B5FE3AFF1302,-331,-198,531
01/08/2020 22:35:48.840,469962,AM1V310 @395030,60479,79FE6AFFF201,-391,-150,498
01/08/2020 22:35:48.870,469992,AM1V310 @395030,60485,5AFED3FFE701,-422,-45,487
01/08/2020 22:35:49.020,470143,AM1V310 @395030,60491,5AFE2900DB01,-422,41,475
01/08/2020 22:35:49.020,470143,AM1V310 @395030,60497,34FE38009F01,-460,56,415
01/08/2020 22:35:49.079,470202,AM1V310 @395030,60504,2BFEB8FF9501,-469,-72,405
01/08/2020 22:35:49.100,470222,AM1V310 @395030,60510,31FE8BFFA401,-463,-117,420
01/08/2020 22:35:49.140,470262,AM1V310 @395030,60516,48FE3DFFA501,-440,-195,421
01/08/2020 22:35:49.260,470383,AM1V310 @395030,60522,66FE05FFA801,-410,-251,424
01/08/2020 22:35:49.261,470384,AM1V310 @395030,60529,99FECFFEB001,-359,-305,432
01/08/2020 22:35:49.380,470506,AM1V310 @395030,60541,00FF6FFEB701,-256,-401,439
01/08/2020 22:35:49.380,470507,AM1V310 @395030,60535,BAFE9EFEB301,-326,-354,435
01/08/2020 22:35:49.392,470514,AM1V310 @395030,60547,3EFF6CFED401,-194,-404,468
01/08/2020 22:35:49.770,470892,AM1V310 @395030,60554,32FF95FEF801,-206,-363,504
01/08/2020 22:35:49.802,470924,AM1V310 @395030,60560,FAFED2FE0A02,-262,-302,522
01/08/2020 22:35:49.829,470951,AM1V310 @395030,60566,C3FE1FFF0502,-317,-225,517
01/08/2020 22:35:49.837,470959,AM1V310 @395030,60572,88FE70FFFE01,-376,-144,510
01/08/2020 22:35:49.837,470959,AM1V310 @395030,60579,64FEA0FFE101,-412,-96,481
01/08/2020 22:35:50.130,471253,AM1V310 @395030,60585,72FEC1FFF001,-398,-63,496
01/08/2020 22:35:50.130,471255,AM1V310 @395030,60591,6CFEE9FFE701,-404,-23,487
01/08/2020 22:35:50.163,471285,AM1V310 @395030,60597,58FE0A00CC01,-424,10,460
01/08/2020 22:35:50.163,471286,AM1V310 @395030,60610,58FE5FFFC201,-424,-161,450
01/08/2020 22:35:50.163,471286,AM1V310 @395030,60604,36FEA3FFA501,-458,-93,421
01/08/2020 22:35:50.163,471286,AM1V310 @395030,60616,63FE1CFF9E01,-413,-228,414
01/08/2020 22:35:50.163,471287,AM1V310 @395030,60622,78FEEDFEA501,-392,-275,421
01/08/2020 22:35:50.163,471287,AM1V310 @395030,60629,94FEC2FEA501,-364,-318,421
01/08/2020 22:35:51.840,472963,AM1V310 @395030,60829,4FFE20FF9501,-433,-224,405
01/08/2020 22:35:51.960,473083,AM1V310 @395030,60835,63FE0AFFA201,-413,-246,418
01/08/2020 22:35:52.050,473173,AM1V310 @395030,60841,7EFEDDFE9B01,-386,-291,411
01/08/2020 22:35:52.051,473175,AM1V310 @395030,60847,A9FEB9FEAD01,-343,-327,429
01/08/2020 22:35:52.083,473206,AM1V310 @395030,60860,D8FEB6FED101,-296,-330,465
01/08/2020 22:35:52.083,473206,AM1V310 @395030,60854,CFFEB9FEC501,-305,-327,453
01/08/2020 22:35:52.140,473262,AM1V310 @395030,60866,CFFED4FED801,-305,-300,472
01/08/2020 22:35:52.140,473262,AM1V310 @395030,60872,A5FE0DFFDD01,-347,-243,477
01/08/2020 22:35:52.151,473273,AM1V310 @395030,60879,70FE4DFFCE01,-400,-179,462
01/08/2020 22:35:52.290,473413,AM1V310 @395030,60885,4EFEA9FFB001,-434,-87,432
01/08/2020 22:35:52.290,473415,AM1V310 @395030,60891,45FE0800A201,-443,8,418
01/08/2020 22:35:52.291,473416,AM1V310 @395030,60897,61FE4C00B601,-415,76,438
01/08/2020 22:35:52.320,473442,AM1V310 @395030,60904,66FE5800BF01,-410,88,447
01/08/2020 22:35:52.320,473442,AM1V310 @395030,60910,51FE5B009C01,-431,91,412
01/08/2020 22:35:52.350,473472,AM1V310 @395030,60916,34FE1D009901,-460,29,409
01/08/2020 22:35:52.411,473533,AM1V310 @395030,60922,3DFE01009901,-451,1,409
01/08/2020 22:35:52.441,473563,AM1V310 @395030,60929,2AFEE6FFA101,-470,-26,417
01/08/2020 22:35:52.470,473592,AM1V310 @395030,60935,36FEBFFF9C01,-458,-65,412
01/08/2020 22:35:52.590,473713,AM1V310 @395030,60941,2EFEB6FF9301,-466,-74,403
01/08/2020 22:35:52.590,473714,AM1V310 @395030,60947,2EFE9EFF8C01,-466,-98,396
01/08/2020 22:35:52.890,474013,AM1V310 @395030,60954,30FE8FFF8D01,-464,-113,397
01/08/2020 22:35:53.010,474135,AM1V310 @395030,60960,33FE80FF8D01,-461,-128,397
01/08/2020 22:35:53.011,474135,AM1V310 @395030,60972,40FE4FFF8F01,-448,-177,399
01/08/2020 22:35:53.010,474135,AM1V310 @395030,60966,36FE68FF9201,-458,-152,402
01/08/2020 22:35:53.025,474147,AM1V310 @395030,60979,51FE44FF8601,-431,-188,390
01/08/2020 22:35:53.025,474147,AM1V310 @395030,60985,5EFE19FF9001,-418,-231,400
01/08/2020 22:35:53.025,474148,AM1V310 @395030,60997,9AFE11FFC501,-358,-239,453
01/08/2020 22:35:53.025,474148,AM1V310 @395030,60991,70FE0BFFA701,-400,-245,423
01/08/2020 22:35:53.025,474148,AM1V310 @395030,61004,9CFE1DFFD801,-356,-227,472
01/08/2020 22:35:53.160,474283,AM1V310 @395030,61010,93FE43FFE001,-365,-189,480
01/08/2020 22:35:53.160,474284,AM1V310 @395030,61016,7BFE6EFFD401,-389,-146,468
01/08/2020 22:35:53.162,474285,AM1V310 @395030,61022,66FE88FFC301,-410,-120,451
01/08/2020 22:35:53.551,474673,AM1V310 @395030,61029,4EFEC2FFB301,-434,-62,435
01/08/2020 22:35:53.610,474733,AM1V310 @395030,61035,3FFE11009901,-449,17,409
01/08/2020 22:35:53.610,474733,AM1V310 @395030,61041,40FE5B007D01,-448,91,381
01/08/2020 22:35:53.610,474733,AM1V310 @395030,61047,40FE8E004D01,-448,142,333
01/08/2020 22:35:53.760,474884,AM1V310 @395030,61054,39FE86005C01,-455,134,348
01/08/2020 22:35:53.760,474884,AM1V310 @395030,61060,3DFE74006E01,-451,116,366
01/08/2020 22:35:54.120,475243,AM1V310 @395030,61066,34FE6E006501,-460,110,357
01/08/2020 22:35:54.120,475244,AM1V310 @395030,61072,2BFE65005F01,-469,101,351
01/08/2020 22:35:54.360,475483,AM1V310 @395030,61079,28FE5E005E01,-472,94,350
01/08/2020 22:35:54.360,475484,AM1V310 @395030,61085,31FE5F006401,-463,95,356
01/08/2020 22:35:54.420,475542,AM1V310 @395030,61091,36FE5C006201,-458,92,354
01/08/2020 22:35:54.420,475543,AM1V310 @395030,61097,31FE62006101,-463,98,353
01/08/2020 22:35:54.423,475545,AM1V310 @395030,61104,3AFE5F006401,-454,95,356
01/08/2020 22:35:54.423,475545,AM1V310 @395030,61110,3AFE5F006E01,-454,95,366
01/08/2020 22:35:55.530,476652,AM1V310 @395030,61310,49FEA1FE7100,-439,-351,113
01/08/2020 22:35:55.560,476682,AM1V310 @395030,61316,3DFEC6FE8100,-451,-314,129
01/08/2020 22:35:55.620,476742,AM1V310 @395030,61322,19FEFEFE8700,-487,-258,135
01/08/2020 22:35:55.647,476769,AM1V310 @395030,61329,FAFD61FF7D00,-518,-159,125
01/08/2020 22:35:55.740,476863,AM1V310 @395030,61335,EBFDC7FF6E00,-533,-57,110
01/08/2020 22:35:55.773,476896,AM1V310 @395030,61341,FDFD0D005600,-515,13,86
01/08/2020 22:35:55.773,476896,AM1V310 @395030,61347,10FE59005300,-496,89,83
01/08/2020 22:35:55.920,477043,AM1V310 @395030,61354,19FE8F006F00,-487,143,111
01/08/2020 22:35:55.920,477044,AM1V310 @395030,61360,2DFE9D006000,-467,157,96
01/08/2020 22:35:55.951,477072,AM1V310 @395030,61366,1CFE85004A00,-484,133,74
01/08/2020 22:35:56.160,477283,AM1V310 @395030,61372,0AFE49004800,-502,73,72
01/08/2020 22:35:56.280,477402,AM1V310 @395030,61379,FDFD28001B00,-515,40,27
01/08/2020 22:35:56.610,477733,AM1V310 @395030,61385,F5FDF2FF3900,-523,-14,57
01/08/2020 22:35:56.645,477767,AM1V310 @395030,61397,03FE9AFF2A00,-509,-102,42
01/08/2020 22:35:56.645,477767,AM1V310 @395030,61404,07FE67FF2900,-505,-153,41
01/08/2020 22:35:56.644,477768,AM1V310 @395030,61391,FDFDC7FF2600,-515,-57,38
01/08/2020 22:35:56.645,477769,AM1V310 @395030,61422,2BFED8FE5900,-469,-296,89
01/08/2020 22:35:56.645,477769,AM1V310 @395030,61410,13FE2FFF3200,-493,-209,50
01/08/2020 22:35:56.645,477769,AM1V310 @395030,61416,1BFEF8FE3E00,-485,-264,62
01/08/2020 22:35:56.730,477852,AM1V310 @395030,61429,31FECBFE7100,-463,-309,113
01/08/2020 22:35:58.021,479143,AM1V310 @395030,61629,1EFE01FF2F00,-482,-255,47
01/08/2020 22:35:58.081,479203,AM1V310 @395030,61635,3FFEBDFE4B00,-449,-323,75
01/08/2020 22:35:58.141,479263,AM1V310 @395030,61641,49FEAAFE4A00,-439,-342,74
01/08/2020 22:35:58.170,479292,AM1V310 @395030,61647,60FE8CFE7500,-416,-372,117
01/08/2020 22:35:58.230,479352,AM1V310 @395030,61654,6CFE7AFEB400,-404,-390,180
01/08/2020 22:35:58.291,479413,AM1V310 @395030,61660,43FEB1FEBF00,-445,-335,191
01/08/2020 22:35:58.321,479443,AM1V310 @395030,61666,12FEFEFEAE00,-494,-258,174
01/08/2020 22:35:58.411,479533,AM1V310 @395030,61672,E9FD83FF9C00,-535,-125,156
01/08/2020 22:35:58.442,479564,AM1V310 @395030,61679,EBFD05006E00,-533,5,110
01/08/2020 22:35:58.470,479592,AM1V310 @395030,61685,10FE5C005100,-496,92,81
01/08/2020 22:35:58.530,479652,AM1V310 @395030,61691,1FFE92004100,-481,146,65
01/08/2020 22:35:58.590,479713,AM1V310 @395030,61697,1FFE91005300,-481,145,83
01/08/2020 22:35:58.651,479773,AM1V310 @395030,61704,1BFE80003800,-485,128,56
01/08/2020 22:35:58.681,479802,AM1V310 @395030,61710,13FE50001A00,-493,80,26
01/08/2020 22:35:58.741,479863,AM1V310 @395030,61716,F1FDE6FF4D00,-527,-26,77
01/08/2020 22:35:58.801,479924,AM1V310 @395030,61722,F5FD98FF2600,-523,-104,38
01/08/2020 22:35:58.834,479956,AM1V310 @395030,61729,09FE31FF2D00,-503,-207,45
01/08/2020 22:35:58.890,480012,AM1V310 @395030,61735,2BFEE4FE3600,-469,-284,54
01/08/2020 22:35:58.921,480042,AM1V310 @395030,61741,48FEA5FE5C00,-440,-347,92
01/08/2020 22:35:58.981,480104,AM1V310 @395030,61747,4CFE9BFE7700,-436,-357,119
01/08/2020 22:35:59.040,480162,AM1V310 @395030,61754,54FEA2FEAA00,-428,-350,170
01/08/2020 22:35:59.070,480192,AM1V310 @395030,61760,1CFEE7FEBA00,-484,-281,186
01/08/2020 22:35:59.130,480252,AM1V310 @395030,61766,F1FD74FF9900,-527,-140,153
01/08/2020 22:35:59.191,480313,AM1V310 @395030,61772,E9FDFCFF6B00,-535,-4,107
01/08/2020 22:35:59.224,480346,AM1V310 @395030,61779,13FE5E003C00,-493,94,60
01/08/2020 22:35:59.280,480402,AM1V310 @395030,61785,2BFE95003F00,-469,149,63
01/08/2020 22:35:59.341,480463,AM1V310 @395030,61791,31FE9A003600,-463,154,54
01/08/2020 22:35:59.373,480495,AM1V310 @395030,61797,31FE7C001500,-463,124,21
01/08/2020 22:35:59.430,480552,AM1V310 @395030,61804,1FFE74001100,-481,116,17
01/08/2020 22:35:59.520,480643,AM1V310 @395030,61816,09FEACFF1D00,-503,-84,29
01/08/2020 22:35:59.520,480644,AM1V310 @395030,61810,0CFEECFF1500,-500,-20,21
01/08/2020 22:35:59.640,480763,AM1V310 @395030,61822,0FFE6AFF2000,-497,-150,32
01/08/2020 22:35:59.641,480764,AM1V310 @395030,61829,22FE13FF2A00,-478,-237,42
01/08/2020 22:35:59.673,480795,AM1V310 @395030,61835,48FED2FE2900,-440,-302,41
01/08/2020 22:35:59.730,480852,AM1V310 @395030,61841,54FEB4FE3900,-428,-332,57
01/08/2020 22:35:59.790,480913,AM1V310 @395030,61847,4FFE9CFE7B00,-433,-356,123
01/08/2020 22:35:59.820,480942,AM1V310 @395030,61854,30FECFFE8C00,-464,-305,140
01/08/2020 22:35:59.940,481064,AM1V310 @395030,61860,03FE2CFF8400,-509,-212,132
01/08/2020 22:35:59.940,481064,AM1V310 @395030,61866,E3FDACFF5700,-541,-84,87
01/08/2020 22:35:59.973,481095,AM1V310 @395030,61872,FBFD1A003200,-517,26,50
01/08/2020 22:36:00.060,481183,AM1V310 @395030,61879,21FE86003B00,-479,134,59
01/08/2020 22:36:00.119,481241,AM1V310 @395030,61885,25FEA0004200,-475,160,66
01/08/2020 22:36:00.132,481253,AM1V310 @395030,61891,25FE83002100,-475,131,33
01/08/2020 22:36:00.180,481302,AM1V310 @395030,61897,1BFE68002300,-485,104,35
01/08/2020 22:36:00.271,481393,AM1V310 @395030,61910,F4FDC1FF3300,-524,-63,51
01/08/2020 22:36:00.270,481394,AM1V310 @395030,61904,FEFD08002C00,-514,8,44
01/08/2020 22:36:00.330,481452,AM1V310 @395030,61916,FEFD71FF2D00,-514,-143,45
01/08/2020 22:36:00.390,481512,AM1V310 @395030,61922,04FE3DFF3800,-508,-195,56
01/08/2020 22:36:00.420,481542,AM1V310 @395030,61929,28FEFCFE2D00,-472,-260,45
01/08/2020 22:36:00.481,481604,AM1V310 @395030,61935,3CFECCFE2700,-452,-308,39
01/08/2020 22:36:00.541,481663,AM1V310 @395030,61941,49FE9FFE5700,-439,-353,87
01/08/2020 22:36:00.571,481692,AM1V310 @395030,61947,37FEB0FE8000,-457,-336,128
01/08/2020 22:36:00.631,481753,AM1V310 @395030,61954,1BFEEAFE7800,-485,-278,120
01/08/2020 22:36:01.020,482143,AM1V310 @395030,61960,FBFD3BFF6500,-517,-197,101
01/08/2020 22:36:01.020,482144,AM1V310 @395030,61966,F5FDAAFF4400,-523,-86,68
01/08/2020 22:36:01.053,482175,AM1V310 @395030,61972,FDFD20002000,-515,32,32
01/08/2020 22:36:01.053,482175,AM1V310 @395030,61985,27FE74001800,-473,116,24
01/08/2020 22:36:01.053,482175,AM1V310 @395030,61979,1BFE6E002300,-485,110,35
01/08/2020 22:36:01.053,482176,AM1V310 @395030,61997,F4FDEFFF3000,-524,-17,48
01/08/2020 22:36:01.053,482176,AM1V310 @395030,61991,0DFE40001100,-499,64,17
01/08/2020 22:36:01.053,482177,AM1V310 @395030,62004,F4FDB8FF3500,-524,-72,53
01/08/2020 22:36:01.080,482202,AM1V310 @395030,62010,01FE91FF3200,-511,-111,50
01/08/2020 22:36:01.171,482294,AM1V310 @395030,62022,10FE22FF3300,-496,-222,51
01/08/2020 22:36:01.171,482294,AM1V310 @395030,62016,FDFD62FF3B00,-515,-158,59
01/08/2020 22:36:01.230,482352,AM1V310 @395030,62029,25FEFCFE2A00,-475,-260,42
01/08/2020 22:36:01.290,482412,AM1V310 @395030,62035,3FFEC0FE4D00,-449,-320,77
01/08/2020 22:36:01.320,482442,AM1V310 @395030,62041,2EFEBAFE9200,-466,-326,146
01/08/2020 22:36:01.380,482503,AM1V310 @395030,62047,28FEE9FE9500,-472,-279,149
01/08/2020 22:36:01.470,482593,AM1V310 @395030,62054,07FE2FFF8100,-505,-209,129
01/08/2020 22:36:01.502,482624,AM1V310 @395030,62060,F7FD9AFF6000,-521,-102,96
01/08/2020 22:36:01.560,482682,AM1V310 @395030,62066,00FE07004400,-512,7,68
01/08/2020 22:36:01.590,482712,AM1V310 @395030,62072,1CFE71003900,-484,113,57
01/08/2020 22:36:01.620,482742,AM1V310 @395030,62079,31FE9E002600,-463,158,38
01/08/2020 22:36:01.680,482802,AM1V310 @395030,62085,36FE82001B00,-458,130,27
01/08/2020 22:36:01.710,482832,AM1V310 @395030,62091,27FE64000E00,-473,100,14
01/08/2020 22:36:01.801,482923,AM1V310 @395030,62097,00FE1F002C00,-512,31,44
01/08/2020 22:36:01.860,482982,AM1V310 @395030,62104,FEFDFEFF2700,-514,-2,39
01/08/2020 22:36:01.890,483012,AM1V310 @395030,62110,FAFDD0FF3600,-518,-48,54
01/08/2020 22:36:01.920,483042,AM1V310 @395030,62116,FEFDB5FF3300,-514,-75,51
01/08/2020 22:36:02.040,483164,AM1V310 @395030,62122,FDFD86FF3600,-515,-122,54
01/08/2020 22:36:02.040,483164,AM1V310 @395030,62129,04FE6DFF3E00,-508,-147,62
01/08/2020 22:36:02.075,483197,AM1V310 @395030,62135,15FE38FF3900,-491,-200,57
01/08/2020 22:36:02.131,483253,AM1V310 @395030,62141,24FEFCFE5A00,-476,-260,90
01/08/2020 22:36:02.160,483282,AM1V310 @395030,62147,28FEDDFE8900,-472,-291,137
01/08/2020 22:36:02.220,483342,AM1V310 @395030,62154,31FEDDFE9E00,-463,-291,158
01/08/2020 22:36:02.311,483434,AM1V310 @395030,62160,1FFE07FF9B00,-481,-249,155
01/08/2020 22:36:02.400,483524,AM1V310 @395030,62166,01FE4AFF8C00,-511,-182,140
01/08/2020 22:36:02.401,483524,AM1V310 @395030,62172,F7FD9AFF8100,-521,-102,129
01/08/2020 22:36:02.460,483582,AM1V310 @395030,62179,03FE0A006600,-509,10,102
01/08/2020 22:36:02.460,483583,AM1V310 @395030,62185,19FE71008C00,-487,113,140
01/08/2020 22:36:02.850,483974,AM1V310 @395030,62197,43FECD008C00,-445,205,140
01/08/2020 22:36:02.850,483974,AM1V310 @395030,62191,42FEBF009F00,-446,191,159
01/08/2020 22:36:03.030,484153,AM1V310 @395030,62204,31FEB8008A00,-463,184,138
01/08/2020 22:36:03.030,484154,AM1V310 @395030,62210,28FE9E007700,-472,158,119
01/08/2020 22:36:03.090,484212,AM1V310 @395030,62216,21FE7D007E00,-479,125,126
01/08/2020 22:36:03.124,484246,AM1V310 @395030,62222,13FE6E007400,-493,110,116
01/08/2020 22:36:03.124,484247,AM1V310 @395030,62235,0CFE49007800,-500,73,120
01/08/2020 22:36:03.124,484248,AM1V310 @395030,62229,09FE67007500,-503,103,117
01/08/2020 22:36:03.124,484248,AM1V310 @395030,62241,0DFE41008000,-499,65,128
01/08/2020 22:36:03.124,484248,AM1V310 @395030,62247,FEFD35008700,-514,53,135
01/08/2020 22:36:04.561,485683,AM1V310 @395030,62447,66FEE4FFCF01,-410,-28,463
01/08/2020 22:36:04.710,485833,AM1V310 @395030,62454,6DFEE9FFDE01,-403,-23,478
01/08/2020 22:36:04.710,485834,AM1V310 @395030,62460,75FEDCFFDE01,-395,-36,478
01/08/2020 22:36:04.743,485865,AM1V310 @395030,62466,7BFED0FFE901,-389,-48,489
01/08/2020 22:36:04.800,485922,AM1V310 @395030,62472,94FEC4FFF601,-364,-60,502
01/08/2020 22:36:04.951,486074,AM1V310 @395030,62479,ACFE9BFF0D02,-340,-101,525
01/08/2020 22:36:04.951,486075,AM1V310 @395030,62485,EAFE4CFF2002,-278,-180,544
01/08/2020 22:36:04.951,486076,AM1V310 @395030,62491,0BFF14FF1F02,-245,-236,543
01/08/2020 22:36:05.730,486853,AM1V310 @395030,62497,08FF08FF1902,-248,-248,537
01/08/2020 22:36:05.730,486854,AM1V310 @395030,62504,F6FE17FF1302,-266,-233,531
01/08/2020 22:36:05.790,486913,AM1V310 @395030,62510,CDFE32FF0D02,-307,-206,525
01/08/2020 22:36:05.790,486913,AM1V310 @395030,62516,97FE73FFF501,-361,-141,501
01/08/2020 22:36:05.817,486939,AM1V310 @395030,62522,6CFE85FFCB01,-404,-123,459
01/08/2020 22:36:05.817,486940,AM1V310 @395030,62529,3AFEA4FFAE01,-454,-92,430
01/08/2020 22:36:05.817,486940,AM1V310 @395030,62535,39FEBFFFAA01,-455,-65,426
01/08/2020 22:36:05.817,486940,AM1V310 @395030,62541,39FEB3FF9801,-455,-77,408
01/08/2020 22:36:07.020,488144,AM1V310 @395030,62741,3CFEF6FFA701,-452,-10,423
01/08/2020 22:36:07.020,488145,AM1V310 @395030,62747,1BFECDFF8101,-485,-51,385
01/08/2020 22:36:07.053,488175,AM1V310 @395030,62754,3AFE56FF9001,-454,-170,400
01/08/2020 22:36:07.080,488202,AM1V310 @395030,62760,4CFE1AFF9601,-436,-230,406
01/08/2020 22:36:07.140,488262,AM1V310 @395030,62766,69FED7FE8A01,-407,-297,394
01/08/2020 22:36:07.230,488353,AM1V310 @395030,62772,9FFE9EFE7801,-353,-354,376
01/08/2020 22:36:07.262,488384,AM1V310 @395030,62779,D9FE5AFE7001,-295,-422,368
01/08/2020 22:36:07.290,488412,AM1V310 @395030,62785,20FF4AFEAA01,-224,-438,426
01/08/2020 22:36:07.320,488441,AM1V310 @395030,62791,09FF86FECB01,-247,-378,459
01/08/2020 22:36:07.470,488593,AM1V310 @395030,62797,D2FED8FEF201,-302,-296,498
01/08/2020 22:36:07.502,488624,AM1V310 @395030,62804,79FE5CFFDD01,-391,-164,477
01/08/2020 22:36:07.620,488744,AM1V310 @395030,62810,55FEB2FFC801,-427,-78,456
01/08/2020 22:36:07.621,488745,AM1V310 @395030,62822,4BFE2C00AE01,-437,44,430
01/08/2020 22:36:07.620,488745,AM1V310 @395030,62816,49FEFFFFB401,-439,-1,436
01/08/2020 22:36:07.653,488775,AM1V310 @395030,62829,5AFE2C00BD01,-422,44,445
01/08/2020 22:36:07.680,488802,AM1V310 @395030,62835,40FEF9FFB301,-448,-7,435
01/08/2020 22:36:07.710,488832,AM1V310 @395030,62841,2AFED1FF9201,-470,-47,402
01/08/2020 22:36:07.830,488954,AM1V310 @395030,62847,3FFE56FF9001,-449,-170,400
01/08/2020 22:36:07.830,488955,AM1V310 @395030,62854,64FE14FFA801,-412,-236,424
01/08/2020 22:36:07.890,489013,AM1V310 @395030,62860,97FEC6FEA401,-361,-314,420
01/08/2020 22:36:07.980,489103,AM1V310 @395030,62866,BDFE89FE8A01,-323,-375,394
01/08/2020 22:36:07.981,489105,AM1V310 @395030,62872,12FF4EFE8C01,-238,-434,396
01/08/2020 22:36:08.010,489132,AM1V310 @395030,62879,48FF53FEB901,-184,-429,441
01/08/2020 22:36:08.190,489313,AM1V310 @395030,62885,23FF74FEC601,-221,-396,454
01/08/2020 22:36:08.190,489314,AM1V310 @395030,62891,C9FECEFEE301,-311,-306,483
01/08/2020 22:36:08.225,489347,AM1V310 @395030,62897,79FE4DFFD801,-391,-179,472
01/08/2020 22:36:08.225,489347,AM1V310 @395030,62904,3CFE95FFB101,-452,-107,433
01/08/2020 22:36:08.280,489402,AM1V310 @395030,62910,31FE17009301,-463,23,403
01/08/2020 22:36:08.310,489432,AM1V310 @395030,62916,49FE3D00B901,-439,61,441
01/08/2020 22:36:08.370,489492,AM1V310 @395030,62922,3AFE4F008401,-454,79,388
01/08/2020 22:36:08.430,489552,AM1V310 @395030,62929,25FEEFFF8C01,-475,-17,396
