Logged started on,01/08/2020 22:27:58
Feature,Accelerometer
Nodes,AM1V310 @395030

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
01/08/2020 22:43:45.955,947082,AM1V310 @395030,120129,2701FC02F8FE,295,764,-264
01/08/2020 22:43:46.015,947137,AM1V310 @395030,120135,C701C402CCFE,455,708,-308
01/08/2020 22:43:46.136,947258,AM1V310 @395030,120141,D102A001C3FE,721,416,-317
01/08/2020 22:43:46.136,947260,AM1V310 @395030,120147,5201DA0591FF,338,1498,-111
01/08/2020 22:43:46.167,947289,AM1V310 @395030,120154,9CFEE10386FF,-356,993,-122
01/08/2020 22:43:46.226,947347,AM1V310 @395030,120160,F100C70252FF,241,711,-174
01/08/2020 22:43:46.256,947378,AM1V310 @395030,120166,ED01780399FF,493,888,-103
01/08/2020 22:43:46.316,947439,AM1V310 @395030,120172,A502E502ACFF,677,741,-84
01/08/2020 22:43:46.435,947558,AM1V310 @395030,120179,C5059802A9FF,1477,664,-87
01/08/2020 22:43:46.468,947590,AM1V310 @395030,120191,26FFCD07D2FC,-218,1997,-814
01/08/2020 22:43:46.468,947590,AM1V310 @395030,120185,6804C307E7FE,1128,1987,-281
01/08/2020 22:43:46.526,947647,AM1V310 @395030,120197,6DFB3E078302,-1171,1854,643
01/08/2020 22:43:46.645,947768,AM1V310 @395030,120204,32F84D0285FF,-1998,589,-123
01/08/2020 22:43:46.646,947769,AM1V310 @395030,120210,F6FE38042000,-266,1080,32
01/08/2020 22:43:46.680,947802,AM1V310 @395030,120216,7A02CD07AEFE,634,1997,-338
01/08/2020 22:43:46.766,947889,AM1V310 @395030,120229,3705D6048FFE,1335,1238,-369
01/08/2020 22:43:46.765,947889,AM1V310 @395030,120222,1506C206E1FB,1557,1730,-1055
01/08/2020 22:43:46.916,948039,AM1V310 @395030,120241,EE0355FC1EFF,1006,-939,-226
01/08/2020 22:43:46.916,948040,AM1V310 @395030,120235,E604CAFFFDFD,1254,-54,-515
01/08/2020 22:43:46.949,948071,AM1V310 @395030,120247,E605E2FFF7FF,1510,-30,-9
01/08/2020 22:43:47.096,948219,AM1V310 @395030,120260,0500D7049AFF,5,1239,-102
01/08/2020 22:43:47.096,948220,AM1V310 @395030,120266,F9FEB50665FD,-263,1717,-667
01/08/2020 22:43:47.096,948221,AM1V310 @395030,120254,B100C2052201,177,1474,290
01/08/2020 22:43:47.127,948248,AM1V310 @395030,120272,A804E4FF1DFF,1192,-28,-227
01/08/2020 22:43:47.185,948307,AM1V310 @395030,120279,AFFFAB072DFF,-81,1963,-211
01/08/2020 22:43:47.215,948337,AM1V310 @395030,120285,6F049B07AFFF,1135,1947,-81
01/08/2020 22:43:47.305,948428,AM1V310 @395030,120291,85FECD07E0FC,-379,1997,-800
01/08/2020 22:43:47.365,948487,AM1V310 @395030,120297,32F896068101,-1998,1686,385
01/08/2020 22:43:47.397,948519,AM1V310 @395030,120304,FEF9EF05C0FE,-1538,1519,-320
01/08/2020 22:43:47.575,948699,AM1V310 @395030,120310,F200530416FD,242,1107,-746
01/08/2020 22:43:47.576,948700,AM1V310 @395030,120316,8F07CD077BFD,1935,1997,-645
01/08/2020 22:43:47.576,948701,AM1V310 @395030,120322,CE07390311FF,1998,825,-239
01/08/2020 22:43:47.610,948732,AM1V310 @395030,120329,DA0581FFF2FF,1498,-127,-14
01/08/2020 22:43:47.665,948786,AM1V310 @395030,120335,B00132F88EFF,432,-1998,-114
01/08/2020 22:43:47.676,948798,AM1V310 @395030,120341,CE07C101C4FF,1998,449,-60
01/08/2020 22:43:47.725,948847,AM1V310 @395030,120347,10026E059B01,528,1390,411
01/08/2020 22:43:47.816,948939,AM1V310 @395030,120360,38FE530777FF,-456,1875,-137
01/08/2020 22:43:47.815,948939,AM1V310 @395030,120354,B103F5025BFF,945,757,-165
01/08/2020 22:43:47.876,948998,AM1V310 @395030,120366,4F0639FE53FA,1615,-455,-1453
01/08/2020 22:43:47.906,949027,AM1V310 @395030,120372,7D0631062502,1661,1585,549
01/08/2020 22:43:47.965,949088,AM1V310 @395030,120379,0600CD07BDFD,6,1997,-579
01/08/2020 22:43:48.085,949208,AM1V310 @395030,120385,32F8B2069301,-1998,1714,403
01/08/2020 22:43:48.086,949209,AM1V310 @395030,120391,47FD420624FD,-697,1602,-732
01/08/2020 22:43:48.119,949241,AM1V310 @395030,120397,6201FA054BFC,354,1530,-949
01/08/2020 22:43:48.176,949297,AM1V310 @395030,120404,CE07CD0764FD,1998,1997,-668
01/08/2020 22:43:48.265,949388,AM1V310 @395030,120410,CE076501E3FF,1998,357,-29
01/08/2020 22:43:48.299,949421,AM1V310 @395030,120416,E3002BFA32FE,227,-1493,-462
01/08/2020 22:43:48.326,949447,AM1V310 @395030,120422,C005D0FE0301,1472,-304,259
01/08/2020 22:43:48.386,949508,AM1V310 @395030,120429,450700044601,1861,1024,326
01/08/2020 22:43:48.475,949598,AM1V310 @395030,120435,64021906DDFF,612,1561,-35
01/08/2020 22:43:48.507,949629,AM1V310 @395030,120441,F8FF2F0318FF,-8,815,-232
01/08/2020 22:43:48.535,949657,AM1V310 @395030,120447,500483FF57F8,1104,-125,-1961
01/08/2020 22:43:48.595,949718,AM1V310 @395030,120454,7806CD074202,1656,1997,578
01/08/2020 22:43:48.626,949747,AM1V310 @395030,120460,56FECD0730FD,-426,1997,-720
01/08/2020 22:43:48.686,949809,AM1V310 @395030,120466,32F89C07DFFF,-1998,1948,-33
01/08/2020 22:43:48.775,949898,AM1V310 @395030,120472,32F86607F2FD,-1998,1894,-526
01/08/2020 22:43:48.776,949901,AM1V310 @395030,120479,29006006F7FB,41,1632,-1033
01/08/2020 22:43:48.806,949928,AM1V310 @395030,120485,CD07CD07FAFC,1997,1997,-774
01/08/2020 22:43:48.866,949987,AM1V310 @395030,120491,CE0705052DFE,1998,1285,-467
01/08/2020 22:43:48.926,950049,AM1V310 @395030,120497,C907DBF823FF,1993,-1829,-221
01/08/2020 22:43:49.046,950168,AM1V310 @395030,120504,BB07FDFC0902,1979,-771,521
01/08/2020 22:43:49.080,950202,AM1V310 @395030,120516,8F019304FDFD,399,1171,-515
01/08/2020 22:43:49.080,950202,AM1V310 @395030,120510,4D07FC014200,1869,508,66
01/08/2020 22:43:49.105,950227,AM1V310 @395030,120522,0EFE8802B9FF,-498,648,-71
01/08/2020 22:43:49.166,950287,AM1V310 @395030,120529,9CFEF40278FB,-356,756,-1160
01/08/2020 22:43:49.226,950348,AM1V310 @395030,120535,CE07CA05EDFF,1998,1482,-19
01/08/2020 22:43:49.286,950408,AM1V310 @395030,120541,D802CD0784FD,728,1997,-636
01/08/2020 22:43:49.316,950437,AM1V310 @395030,120547,32F81C07BAFE,-1998,1820,-326
01/08/2020 22:43:49.375,950498,AM1V310 @395030,120554,32F81005E9FE,-1998,1296,-279
01/08/2020 22:43:49.436,950558,AM1V310 @395030,120560,D9FFC20428FC,-39,1218,-984
01/08/2020 22:43:49.470,950592,AM1V310 @395030,120566,6906CD07F3FB,1641,1997,-1037
01/08/2020 22:43:49.555,950678,AM1V310 @395030,120572,CE078207A1FD,1998,1922,-607
01/08/2020 22:43:49.556,950678,AM1V310 @395030,120579,B90727FF03FF,1977,-217,-253
01/08/2020 22:43:49.646,950769,AM1V310 @395030,120585,700497F93AFE,1136,-1641,-454
01/08/2020 22:43:49.735,950859,AM1V310 @395030,120591,CE0739000001,1998,57,256
01/08/2020 22:43:49.736,950859,AM1V310 @395030,120597,5CFE9C07E300,-420,1948,227
01/08/2020 22:43:49.766,950888,AM1V310 @395030,120604,5804D00278FC,1112,720,-904
01/08/2020 22:43:49.826,950947,AM1V310 @395030,120610,37F9CD07E6FE,-1737,1997,-282
01/08/2020 22:43:49.855,950977,AM1V310 @395030,120616,100740FD93FD,1808,-704,-621
01/08/2020 22:43:50.005,951128,AM1V310 @395030,120622,BD05CD076700,1469,1997,103
01/08/2020 22:43:50.040,951162,AM1V310 @395030,120635,32F8C807E6FF,-1998,1992,-26
01/08/2020 22:43:50.040,951163,AM1V310 @395030,120629,F3FACD071BFC,-1293,1997,-997
01/08/2020 22:43:50.065,951187,AM1V310 @395030,120641,CEF96D05D6FF,-1586,1389,-42
01/08/2020 22:43:50.125,951247,AM1V310 @395030,120647,2C018506A4FC,300,1669,-860
01/08/2020 22:43:50.215,951338,AM1V310 @395030,120654,CE07CD0799FD,1998,1997,-615
01/08/2020 22:43:50.250,951372,AM1V310 @395030,120660,CE07B4FF09FE,1998,-76,-503
01/08/2020 22:43:50.365,951489,AM1V310 @395030,120672,440666FCF4FF,1604,-922,-12
01/08/2020 22:43:50.365,951490,AM1V310 @395030,120666,E70332F83B00,999,-1998,59
01/08/2020 22:43:50.399,951521,AM1V310 @395030,120679,4F07D2020EFF,1871,722,-242
01/08/2020 22:43:50.426,951547,AM1V310 @395030,120685,C9FF7303B7FF,-55,883,-73
01/08/2020 22:43:50.455,951577,AM1V310 @395030,120691,04010501B0FF,260,261,-80
01/08/2020 22:43:50.515,951637,AM1V310 @395030,120697,3D023AFE3EFE,573,-454,-450
01/08/2020 22:43:50.576,951699,AM1V310 @395030,120704,0E06CD07BEFF,1550,1997,-66
01/08/2020 22:43:50.636,951758,AM1V310 @395030,120710,8FFDCD07C5FB,-625,1997,-1083
01/08/2020 22:43:50.695,951817,AM1V310 @395030,120716,32F85E07B800,-1998,1886,184
01/08/2020 22:43:50.755,951878,AM1V310 @395030,120722,32F83A05E7FE,-1998,1338,-281
01/08/2020 22:43:50.846,951968,AM1V310 @395030,120735,3106CD07FBFC,1585,1997,-773
01/08/2020 22:43:50.845,951968,AM1V310 @395030,120729,2CFF6D051DFC,-212,1389,-995
01/08/2020 22:43:51.145,952269,AM1V310 @395030,120741,CE07C7075EFD,1998,1991,-674
01/08/2020 22:43:51.146,952270,AM1V310 @395030,120754,B306F9F803FF,1715,-1799,-253
01/08/2020 22:43:51.147,952271,AM1V310 @395030,120760,CE077001C7FF,1998,368,-57
01/08/2020 22:43:51.146,952272,AM1V310 @395030,120747,7D077CFF80FE,1917,-132,-384
01/08/2020 22:43:51.150,952273,AM1V310 @395030,120772,4E04090241FE,1102,521,-447
01/08/2020 22:43:51.147,952273,AM1V310 @395030,120766,68F8CD07B4FF,-1944,1997,-76
01/08/2020 22:43:51.150,952274,AM1V310 @395030,120779,B5FACD071AFC,-1355,1997,-998
01/08/2020 22:43:51.236,952357,AM1V310 @395030,120785,5B073BFC9BFC,1883,-965,-869
01/08/2020 22:43:51.296,952419,AM1V310 @395030,120791,0305CD07D1FF,1283,1997,-47
01/08/2020 22:43:51.415,952538,AM1V310 @395030,120797,77FBCD07B5FC,-1161,1997,-843
01/08/2020 22:43:51.447,952569,AM1V310 @395030,120804,ADF9C1062001,-1619,1729,288
01/08/2020 22:43:51.475,952596,AM1V310 @395030,120810,32F83503B5FE,-1998,821,-331
01/08/2020 22:43:51.483,952605,AM1V310 @395030,120816,5CFEB90303FD,-420,953,-765
01/08/2020 22:43:51.505,952627,AM1V310 @395030,120822,B106CD073EFD,1713,1997,-706
01/08/2020 22:43:51.565,952687,AM1V310 @395030,120829,D7054905D6FC,1495,1353,-810
01/08/2020 22:43:51.626,952748,AM1V310 @395030,120835,C107A6019AFE,1985,422,-358
01/08/2020 22:43:51.686,952808,AM1V310 @395030,120841,960775F92000,1942,-1675,32
01/08/2020 22:43:51.716,952837,AM1V310 @395030,120847,2D07E2FE3C01,1837,-286,316
01/08/2020 22:43:51.775,952898,AM1V310 @395030,120854,C3FAE805BFFC,-1341,1512,-833
01/08/2020 22:43:51.805,952927,AM1V310 @395030,120860,CAFAF700F8FD,-1334,247,-520
01/08/2020 22:43:51.866,952988,AM1V310 @395030,120866,CE07D3F83EFC,1998,-1837,-962
01/08/2020 22:43:51.926,953047,AM1V310 @395030,120872,51055107FEFC,1361,1873,-770
01/08/2020 22:43:51.956,953078,AM1V310 @395030,120879,6C0614040AFE,1644,1044,-502
01/08/2020 22:43:52.016,953138,AM1V310 @395030,120885,E2FECD075BFD,-286,1997,-677
01/08/2020 22:43:52.105,953228,AM1V310 @395030,120891,DFFC0D0622FF,-801,1549,-222
01/08/2020 22:43:52.106,953228,AM1V310 @395030,120897,32F82E03A100,-1998,814,161
01/08/2020 22:43:52.196,953319,AM1V310 @395030,120904,DBF9700343FE,-1573,880,-445
01/08/2020 22:43:52.255,953376,AM1V310 @395030,120910,350385066BFC,821,1669,-917
01/08/2020 22:43:52.267,953389,AM1V310 @395030,120916,9C05A707A0FC,1436,1959,-864
01/08/2020 22:43:52.315,953437,AM1V310 @395030,120922,D306570335FE,1747,855,-459
01/08/2020 22:43:52.376,953498,AM1V310 @395030,120929,6C075300F6FE,1900,83,-266
01/08/2020 22:43:52.410,953531,AM1V310 @395030,120935,100491FD3901,1040,-623,313
01/08/2020 22:43:52.465,953587,AM1V310 @395030,120941,410295007CFE,577,149,-388
01/08/2020 22:43:52.526,953648,AM1V310 @395030,120947,D4FAE6063F00,-1324,1766,63
01/08/2020 22:43:52.616,953739,AM1V310 @395030,120960,CE07D1FE41FC,1998,-303,-959
01/08/2020 22:43:52.615,953739,AM1V310 @395030,120954,F2F9DA0156FD,-1550,474,-682
01/08/2020 22:43:52.675,953798,AM1V310 @395030,120966,63FDCD07B7FF,-669,1997,-73
01/08/2020 22:43:52.705,953827,AM1V310 @395030,120972,140591055EFF,1300,1425,-162
01/08/2020 22:43:52.766,953889,AM1V310 @395030,120979,1D00B8052EFF,29,1464,-210
01/08/2020 22:43:52.825,953947,AM1V310 @395030,120985,A8FEEE0436FE,-344,1262,-458
01/08/2020 22:43:52.915,954038,AM1V310 @395030,120991,88FA800598FF,-1400,1408,-104
01/08/2020 22:43:52.916,954039,AM1V310 @395030,120997,A2F8240269FF,-1886,548,-151
01/08/2020 22:43:53.005,954128,AM1V310 @395030,121004,720137028100,370,567,129
01/08/2020 22:43:53.035,954157,AM1V310 @395030,121010,70020D04FEFD,624,1037,-514
01/08/2020 22:43:53.125,954248,AM1V310 @395030,121016,66053106CEFD,1382,1585,-562
01/08/2020 22:43:53.126,954250,AM1V310 @395030,121022,8B04090348FE,1163,777,-440
01/08/2020 22:43:53.156,954278,AM1V310 @395030,121029,3D049C001FFF,1085,156,-225
01/08/2020 22:43:53.215,954337,AM1V310 @395030,121035,0103210093FF,769,33,-109
01/08/2020 22:43:53.276,954399,AM1V310 @395030,121041,6E0106FFDEFE,366,-250,-290
01/08/2020 22:43:53.307,954429,AM1V310 @395030,121047,89FA9A051AFF,-1399,1434,-230
01/08/2020 22:43:53.396,954519,AM1V310 @395030,121054,13F90E03B900,-1773,782,185
01/08/2020 22:43:53.427,954548,AM1V310 @395030,121060,4C02CD077FFF,588,1997,-129
01/08/2020 22:43:53.485,954607,AM1V310 @395030,121066,9903FA01FEFD,921,506,-514
01/08/2020 22:43:53.515,954637,AM1V310 @395030,121072,A7013B0759FF,423,1851,-167
01/08/2020 22:43:53.576,954698,AM1V310 @395030,121079,EA01D10456FF,490,1233,-170
01/08/2020 22:43:53.607,954729,AM1V310 @395030,121085,67FF9703C1FE,-153,919,-319
01/08/2020 22:43:53.666,954788,AM1V310 @395030,121091,7CFF9C0312FF,-132,924,-238
01/08/2020 22:43:53.756,954878,AM1V310 @395030,121097,73FFDC029BFF,-141,732,-101
01/08/2020 22:43:53.789,954911,AM1V310 @395030,121104,0EFF170397FF,-242,791,-105
01/08/2020 22:43:53.875,954998,AM1V310 @395030,121110,E8FC930432FF,-792,1171,-206
01/08/2020 22:43:53.876,955000,AM1V310 @395030,121116,62FC740387FE,-926,884,-377
01/08/2020 22:43:53.905,955027,AM1V310 @395030,121122,F1FCCB0728FE,-783,1995,-472
01/08/2020 22:43:53.965,955088,AM1V310 @395030,121129,CE07CE048400,1998,1230,132
01/08/2020 22:43:54.055,955178,AM1V310 @395030,121135,5103B5028E00,849,693,142
01/08/2020 22:43:54.056,955178,AM1V310 @395030,121141,C30297028C00,707,663,140
01/08/2020 22:43:54.146,955268,AM1V310 @395030,121147,F00364020400,1008,612,4
01/08/2020 22:43:54.180,955302,AM1V310 @395030,121154,E7020C0253FF,743,524,-173
01/08/2020 22:43:54.205,955327,AM1V310 @395030,121160,EB013802EDFD,491,568,-531
01/08/2020 22:43:54.265,955387,AM1V310 @395030,121166,7B016D02BFFD,379,621,-577
01/08/2020 22:43:54.326,955448,AM1V310 @395030,121172,2A02A302CAFD,554,675,-566
01/08/2020 22:43:54.357,955479,AM1V310 @395030,121179,F1007F03C4FC,241,895,-828
01/08/2020 22:43:54.415,955537,AM1V310 @395030,121185,C2FE4E0461FE,-318,1102,-415
01/08/2020 22:43:54.476,955598,AM1V310 @395030,121191,B4FC800357FF,-844,896,-169
01/08/2020 22:43:54.509,955631,AM1V310 @395030,121197,B7007805BFFC,183,1400,-833
01/08/2020 22:43:54.566,955687,AM1V310 @395030,121204,49FF0003E4FC,-183,768,-796
01/08/2020 22:43:54.626,955749,AM1V310 @395030,121210,97FE64041F00,-361,1124,31
01/08/2020 22:43:54.655,955777,AM1V310 @395030,121216,8A00DD032DFE,138,989,-467
01/08/2020 22:43:54.715,955838,AM1V310 @395030,121222,35FF6003FAFE,-203,864,-262
01/08/2020 22:43:54.776,955899,AM1V310 @395030,121229,7DFF9803D8FE,-131,920,-296
01/08/2020 22:43:54.810,955933,AM1V310 @395030,121235,DFFF650313FF,-33,869,-237
01/08/2020 22:43:54.896,956017,AM1V310 @395030,121241,E7FFC50322FF,-25,965,-222
01/08/2020 22:43:54.925,956047,AM1V310 @395030,121247,CEFFBA0318FF,-50,954,-232
01/08/2020 22:43:54.955,956077,AM1V310 @395030,121254,F200AE0311FF,242,942,-239
01/08/2020 22:43:55.015,956138,AM1V310 @395030,121260,FB00FE0302FF,251,1022,-254
01/08/2020 22:43:55.105,956228,AM1V310 @395030,121266,100099030DFF,16,921,-243
01/08/2020 22:43:55.106,956229,AM1V310 @395030,121272,F7FF72031AFF,-9,882,-230
01/08/2020 22:43:55.165,956287,AM1V310 @395030,121279,5B00C90308FF,91,969,-248
01/08/2020 22:43:55.285,956408,AM1V310 @395030,121285,9BFFC403F2FE,-101,964,-270
01/08/2020 22:43:55.286,956408,AM1V310 @395030,121291,17FFE504FDFD,-233,1253,-515
01/08/2020 22:43:55.321,956443,AM1V310 @395030,121297,18FFF1038BFE,-232,1009,-373
01/08/2020 22:43:55.405,956527,AM1V310 @395030,121304,C1000D0440FF,193,1037,-192
01/08/2020 22:43:55.435,956557,AM1V310 @395030,121310,F000BD0352FF,240,957,-174
01/08/2020 22:43:55.465,956587,AM1V310 @395030,121316,CB01D603BFFE,459,982,-321
01/08/2020 22:43:55.525,956647,AM1V310 @395030,121322,8F01E4030EFF,399,996,-242
01/08/2020 22:43:55.555,956677,AM1V310 @395030,121329,C401080316FE,452,776,-490
01/08/2020 22:43:55.645,956768,AM1V310 @395030,121335,9A015F02E6FD,410,607,-538
01/08/2020 22:43:55.680,956802,AM1V310 @395030,121341,C9027E02BBFD,713,638,-581
01/08/2020 22:43:55.706,956827,AM1V310 @395030,121347,61003E02A4FE,97,574,-348
01/08/2020 22:43:55.765,956887,AM1V310 @395030,121354,4DFF060383FE,-179,774,-381
01/08/2020 22:43:55.826,956949,AM1V310 @395030,121360,9FFFBC03AEFE,-97,956,-338
01/08/2020 22:43:55.857,956979,AM1V310 @395030,121366,AEFF1B0464FF,-82,1051,-156
01/08/2020 22:43:55.915,957037,AM1V310 @395030,121372,FAFFEB039CFE,-6,1003,-356
01/08/2020 22:43:56.035,957158,AM1V310 @395030,121379,99003903C0FE,153,825,-320
01/08/2020 22:43:56.036,957159,AM1V310 @395030,121385,DC002402EFFF,220,548,-17
01/08/2020 22:43:56.125,957248,AM1V310 @395030,121391,F6FC8501A2FC,-778,389,-862
01/08/2020 22:43:56.126,957251,AM1V310 @395030,121397,07FEB903AFFE,-505,953,-337
01/08/2020 22:43:56.156,957278,AM1V310 @395030,121404,7A008D0279FD,122,653,-647
01/08/2020 22:43:56.246,957369,AM1V310 @395030,121410,F402AD0395FE,756,941,-363
01/08/2020 22:43:56.277,957399,AM1V310 @395030,121416,1202170499FF,530,1047,-103
01/08/2020 22:43:56.305,957427,AM1V310 @395030,121422,FB03000408FE,1019,1024,-504
01/08/2020 22:43:56.366,957489,AM1V310 @395030,121429,D8011C071CFD,472,1820,-740
01/08/2020 22:43:56.606,957728,AM1V310 @395030,121441,A2FC32045F01,-862,1074,351
01/08/2020 22:43:56.606,957730,AM1V310 @395030,121447,3FF861020E01,-1985,609,270
01/08/2020 22:43:56.605,957731,AM1V310 @395030,121435,9EFA88067EFD,-1378,1672,-642
01/08/2020 22:43:56.636,957758,AM1V310 @395030,121460,E302C60726FC,739,1990,-986
01/08/2020 22:43:56.636,957758,AM1V310 @395030,121454,96FA3D04E9FF,-1386,1085,-23
01/08/2020 22:43:56.665,957787,AM1V310 @395030,121466,3705C5070FFE,1335,1989,-497
01/08/2020 22:43:56.725,957847,AM1V310 @395030,121472,4206F103BDFD,1602,1009,-579
01/08/2020 22:43:56.755,957877,AM1V310 @395030,121479,1D052F0090FF,1309,47,-112
01/08/2020 22:43:56.816,957938,AM1V310 @395030,121485,3C04FDFC62FD,1084,-771,-670
01/08/2020 22:43:56.905,958029,AM1V310 @395030,121491,F90425FFCCFF,1273,-219,-52
01/08/2020 22:43:56.906,958029,AM1V310 @395030,121497,D300A9029E03,211,681,926
01/08/2020 22:43:56.965,958087,AM1V310 @395030,121504,8DFF4C0215FC,-115,588,-1003
01/08/2020 22:43:57.026,958149,AM1V310 @395030,121510,F102DF030801,753,991,264
01/08/2020 22:43:57.057,958179,AM1V310 @395030,121516,6F0768079CFB,1903,1896,-1124
01/08/2020 22:43:57.115,958237,AM1V310 @395030,121522,3005D8043B00,1328,1240,59
01/08/2020 22:43:57.236,958358,AM1V310 @395030,121535,96F8CC078DFE,-1898,1996,-371
01/08/2020 22:43:57.236,958359,AM1V310 @395030,121529,FEFECD0702FC,-258,1997,-1022
01/08/2020 22:43:57.271,958393,AM1V310 @395030,121541,32F8160019FE,-1998,22,-487
01/08/2020 22:43:57.445,958567,AM1V310 @395030,121547,40FB0C05FEFE,-1216,1292,-258
01/08/2020 22:43:57.445,958567,AM1V310 @395030,121554,EF00180689FD,239,1560,-631
01/08/2020 22:43:57.472,958594,AM1V310 @395030,121566,CE07F80320FF,1998,1016,-224
01/08/2020 22:43:57.472,958594,AM1V310 @395030,121560,3407CD072FFA,1844,1997,-1489
01/08/2020 22:43:57.535,958657,AM1V310 @395030,121572,790764FEDE00,1913,-412,222
01/08/2020 22:43:57.745,958868,AM1V310 @395030,121579,A40306FA97FF,932,-1530,-105
01/08/2020 22:43:57.745,958869,AM1V310 @395030,121585,CE0721FDE6FA,1998,-735,-1306
01/08/2020 22:43:57.746,958870,AM1V310 @395030,121591,F8F8C7056501,-1800,1479,357
01/08/2020 22:43:57.780,958901,AM1V310 @395030,121597,A204E8003FFF,1186,232,-193
01/08/2020 22:43:57.780,958902,AM1V310 @395030,121604,470359FFFCFF,839,-167,-4
01/08/2020 22:43:57.805,958927,AM1V310 @395030,121610,CE0707049BFE,1998,1031,-357
01/08/2020 22:43:57.896,959018,AM1V310 @395030,121616,9D07EE04F7FE,1949,1262,-265
01/08/2020 22:43:57.929,959051,AM1V310 @395030,121622,1AFDCD0758F9,-742,1997,-1704
01/08/2020 22:43:57.956,959077,AM1V310 @395030,121629,32F847074BFD,-1998,1863,-693
01/08/2020 22:43:58.015,959137,AM1V310 @395030,121635,32F85F070701,-1998,1887,263
01/08/2020 22:43:58.076,959200,AM1V310 @395030,121641,44FD37049DFD,-700,1079,-611
01/08/2020 22:43:58.107,959229,AM1V310 @395030,121647,8E05CD07BDFD,1422,1997,-579
01/08/2020 22:43:58.196,959318,AM1V310 @395030,121654,D305B3059EFA,1491,1459,-1378
01/08/2020 22:43:58.225,959347,AM1V310 @395030,121660,CE07D900D8FF,1998,217,-40
01/08/2020 22:43:58.285,959407,AM1V310 @395030,121666,1F052CFC56FF,1311,-980,-170
01/08/2020 22:43:58.315,959437,AM1V310 @395030,121672,CB0700FDC900,1995,-768,201
01/08/2020 22:43:58.376,959499,AM1V310 @395030,121679,EC060501ADFF,1772,261,-83
01/08/2020 22:43:58.495,959618,AM1V310 @395030,121691,32F8950436FA,-1998,1173,-1482
01/08/2020 22:43:58.495,959619,AM1V310 @395030,121685,8BFEFF05BEFF,-373,1535,-66
01/08/2020 22:43:58.496,959620,AM1V310 @395030,121697,CE0723F99500,1998,-1757,149
01/08/2020 22:43:58.555,959677,AM1V310 @395030,121704,CE07CD07FE00,1998,1997,254
01/08/2020 22:43:58.646,959768,AM1V310 @395030,121710,FBFBCD07C3F8,-1029,1997,-1853
01/08/2020 22:43:58.679,959801,AM1V310 @395030,121716,32F83C06F2FA,-1998,1596,-1294
01/08/2020 22:43:58.735,959857,AM1V310 @395030,121722,D9FB030652FD,-1063,1539,-686
01/08/2020 22:43:58.765,959887,AM1V310 @395030,121729,86FFB006F3FB,-122,1712,-1037
01/08/2020 22:43:58.826,959948,AM1V310 @395030,121735,CE07CD07C5FE,1998,1997,-315
01/08/2020 22:43:58.855,959977,AM1V310 @395030,121741,CE07CA0167FE,1998,458,-409
01/08/2020 22:43:58.915,960037,AM1V310 @395030,121747,CE07ABF83401,1998,-1877,308
01/08/2020 22:43:58.976,960099,AM1V310 @395030,121754,F10132F879FC,497,-1998,-903
01/08/2020 22:43:59.008,960130,AM1V310 @395030,121760,CE07A803D701,1998,936,471
01/08/2020 22:43:59.065,960187,AM1V310 @395030,121766,67FFCD075202,-153,1997,594
01/08/2020 22:43:59.126,960249,AM1V310 @395030,121772,BC055602EB01,1468,598,491
01/08/2020 22:43:59.156,960278,AM1V310 @395030,121779,11FE51FDA1FE,-495,-687,-351
01/08/2020 22:43:59.215,960337,AM1V310 @395030,121785,CE07A0047FFD,1998,1184,-641
01/08/2020 22:43:59.276,960399,AM1V310 @395030,121791,3B04CD07AAFA,1083,1997,-1366
01/08/2020 22:43:59.310,960431,AM1V310 @395030,121797,32F8CD0798FB,-1998,1997,-1128
01/08/2020 22:43:59.365,960487,AM1V310 @395030,121804,45F8B20639FF,-1979,1714,-199
01/08/2020 22:43:59.426,960549,AM1V310 @395030,121810,E3FE9205AEFB,-285,1426,-1106
01/08/2020 22:43:59.458,960580,AM1V310 @395030,121816,4605350717FC,1350,1845,-1001
01/08/2020 22:43:59.515,960637,AM1V310 @395030,121822,CE079E00B2FE,1998,158,-334
01/08/2020 22:43:59.606,960728,AM1V310 @395030,121835,C905C6FA41FC,1481,-1338,-959
01/08/2020 22:43:59.605,960728,AM1V310 @395030,121829,680554F82C01,1384,-1964,300
01/08/2020 22:43:59.665,960788,AM1V310 @395030,121841,CE0751020C04,1998,593,1036
01/08/2020 22:43:59.725,960847,AM1V310 @395030,121847,32F8CD07EE00,-1998,1997,238
01/08/2020 22:43:59.755,960877,AM1V310 @395030,121854,5A04BA01BE02,1114,442,702
01/08/2020 22:43:59.816,960938,AM1V310 @395030,121860,32F8CD079705,-1998,1997,1431
01/08/2020 22:43:59.875,960998,AM1V310 @395030,121866,CE07930116FB,1998,403,-1258
01/08/2020 22:43:59.905,961027,AM1V310 @395030,121872,BA022A071EFF,698,1834,-226
01/08/2020 22:43:59.965,961087,AM1V310 @395030,121879,95FFCD073FF9,-107,1997,-1729
01/08/2020 22:44:00.025,961148,AM1V310 @395030,121885,32F8B105F3FC,-1998,1457,-781
01/08/2020 22:44:00.056,961178,AM1V310 @395030,121891,72FCB10799FC,-910,1969,-871
01/08/2020 22:44:00.115,961237,AM1V310 @395030,121897,E80292070CFC,744,1938,-1012
