Logged started on,01/08/2020 22:27:58
Feature,Magnetometer
Nodes,AM1V310 @395030

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
01/08/2020 22:40:40.378,761500,AM1V310 @395030,96929,78FE04FFAD01,-392,-252,429
01/08/2020 22:40:40.498,761621,AM1V310 @395030,96935,B1FEC0FEB701,-335,-320,439
01/08/2020 22:40:40.499,761622,AM1V310 @395030,96941,DCFE59FE6B01,-292,-423,363
01/08/2020 22:40:40.531,761653,AM1V310 @395030,96947,2DFF36FE8C01,-211,-458,396
01/08/2020 22:40:40.648,761771,AM1V310 @395030,96954,3FFF72FEDA01,-193,-398,474
01/08/2020 22:40:40.682,761804,AM1V310 @395030,96960,D8FED5FEF001,-296,-299,496
01/08/2020 22:40:40.682,761805,AM1V310 @395030,96966,79FE74FFE101,-391,-140,481
01/08/2020 22:40:40.738,761860,AM1V310 @395030,96972,46FEE0FFC201,-442,-32,450
01/08/2020 22:40:40.798,761921,AM1V310 @395030,96979,57FE4900B001,-425,73,432
01/08/2020 22:40:40.828,761950,AM1V310 @395030,96985,5BFE3E00C901,-421,62,457
01/08/2020 22:40:40.948,762071,AM1V310 @395030,96991,42FE1F00B401,-446,31,436
01/08/2020 22:40:40.948,762071,AM1V310 @395030,96997,1FFEE0FF8C01,-481,-32,396
01/08/2020 22:40:41.008,762130,AM1V310 @395030,97004,5AFE47FFAE01,-422,-185,430
01/08/2020 22:40:41.068,762190,AM1V310 @395030,97010,90FEF5FEBC01,-368,-267,444
01/08/2020 22:40:41.098,762219,AM1V310 @395030,97016,C6FEAEFEAE01,-314,-338,430
01/08/2020 22:40:41.188,762311,AM1V310 @395030,97022,F0FE50FE7101,-272,-432,369
01/08/2020 22:40:41.188,762312,AM1V310 @395030,97029,30FF50FEB601,-208,-432,438
01/08/2020 22:40:41.308,762430,AM1V310 @395030,97035,1EFF83FED701,-226,-381,471
01/08/2020 22:40:41.309,762431,AM1V310 @395030,97041,B8FEEAFEED01,-328,-278,493
01/08/2020 22:40:41.341,762463,AM1V310 @395030,97047,60FE89FFD701,-416,-119,471
01/08/2020 22:40:41.428,762550,AM1V310 @395030,97054,3DFEF3FFB901,-451,-13,441
01/08/2020 22:40:41.428,762552,AM1V310 @395030,97060,4BFE7100AD01,-437,113,429
01/08/2020 22:40:41.518,762643,AM1V310 @395030,97066,64FE4600CC01,-412,70,460
01/08/2020 22:40:41.549,762671,AM1V310 @395030,97072,46FE1100C801,-442,17,456
01/08/2020 22:40:41.578,762700,AM1V310 @395030,97079,1EFEDAFF9501,-482,-38,405
01/08/2020 22:40:41.758,762881,AM1V310 @395030,97085,4EFE28FFA101,-434,-216,417
01/08/2020 22:40:41.818,762940,AM1V310 @395030,97091,8DFED1FEB301,-371,-303,435
01/08/2020 22:40:41.847,762969,AM1V310 @395030,97097,BBFE77FE7B01,-325,-393,379
01/08/2020 22:40:41.847,762969,AM1V310 @395030,97104,11FF27FE4F01,-239,-473,335
01/08/2020 22:40:41.857,762978,AM1V310 @395030,97110,4DFF5CFEC201,-179,-420,450
01/08/2020 22:40:41.878,762999,AM1V310 @395030,97116,FAFEA5FED801,-262,-347,472
01/08/2020 22:40:42.178,763301,AM1V310 @395030,97122,91FE2FFFE701,-367,-209,487
01/08/2020 22:40:42.178,763302,AM1V310 @395030,97135,3FFE4400A401,-449,68,420
01/08/2020 22:40:42.178,763303,AM1V310 @395030,97129,42FEB9FFBC01,-446,-71,444
01/08/2020 22:40:42.210,763332,AM1V310 @395030,97141,6AFE5900CB01,-406,89,459
01/08/2020 22:40:42.210,763333,AM1V310 @395030,97147,69FE5E00BF01,-407,94,447
01/08/2020 22:40:42.210,763333,AM1V310 @395030,97154,54FE0E00B701,-428,14,439
01/08/2020 22:40:42.268,763390,AM1V310 @395030,97160,3AFEC1FFA101,-454,-63,417
01/08/2020 22:40:42.298,763420,AM1V310 @395030,97166,69FE2FFFB401,-407,-209,436
01/08/2020 22:40:42.358,763481,AM1V310 @395030,97172,9FFECEFEB401,-353,-306,436
01/08/2020 22:40:42.538,763661,AM1V310 @395030,97179,CDFE87FE9B01,-307,-377,411
01/08/2020 22:40:42.573,763695,AM1V310 @395030,97185,1DFF45FE8F01,-227,-443,399
01/08/2020 22:40:42.748,763871,AM1V310 @395030,97191,5DFF57FEDA01,-163,-425,474
01/08/2020 22:40:42.838,763963,AM1V310 @395030,97204,C4FEF6FEFC01,-316,-266,508
01/08/2020 22:40:42.838,763964,AM1V310 @395030,97210,61FE70FFD501,-415,-144,469
01/08/2020 22:40:42.838,763964,AM1V310 @395030,97197,35FF84FEE101,-203,-380,481
01/08/2020 22:40:42.868,763990,AM1V310 @395030,97216,37FEF3FFA101,-457,-13,417
01/08/2020 22:40:42.868,763992,AM1V310 @395030,97235,51FE2B00BF01,-431,43,447
01/08/2020 22:40:42.868,763992,AM1V310 @395030,97229,61FE8300A201,-415,131,418
01/08/2020 22:40:42.868,763992,AM1V310 @395030,97222,51FE5800AD01,-431,88,429
01/08/2020 22:40:42.927,764049,AM1V310 @395030,97241,27FEFEFF8A01,-473,-2,394
01/08/2020 22:40:42.937,764059,AM1V310 @395030,97247,49FE4DFFA801,-439,-179,424
01/08/2020 22:40:43.318,764441,AM1V310 @395030,97254,7BFEFEFEAD01,-389,-258,429
01/08/2020 22:40:43.318,764442,AM1V310 @395030,97260,ABFEC0FEAD01,-341,-320,429
01/08/2020 22:40:43.408,764532,AM1V310 @395030,97272,12FF5AFE9901,-238,-422,409
01/08/2020 22:40:43.408,764533,AM1V310 @395030,97266,D9FE77FE8F01,-295,-393,399
01/08/2020 22:40:43.408,764534,AM1V310 @395030,97279,44FF83FEE001,-188,-381,480
01/08/2020 22:40:43.437,764560,AM1V310 @395030,97285,F3FEC5FEEA01,-269,-315,490
01/08/2020 22:40:43.437,764560,AM1V310 @395030,97297,57FEB0FFC601,-425,-80,454
01/08/2020 22:40:43.437,764560,AM1V310 @395030,97291,A2FE43FFF801,-350,-189,504
01/08/2020 22:40:43.437,764560,AM1V310 @395030,97304,3FFE2B009201,-449,43,402
01/08/2020 22:40:43.497,764619,AM1V310 @395030,97310,73FE6800BD01,-397,104,445
01/08/2020 22:40:44.248,765370,AM1V310 @395030,97316,79FEA0008D01,-391,160,397
01/08/2020 22:40:44.248,765371,AM1V310 @395030,97322,66FE1F00BF01,-410,31,447
01/08/2020 22:40:44.280,765402,AM1V310 @395030,97329,48FE0E00A501,-440,14,421
01/08/2020 22:40:44.281,765403,AM1V310 @395030,97335,5DFE7CFFB901,-419,-132,441
01/08/2020 22:40:44.281,765403,AM1V310 @395030,97347,9DFE04FFC601,-355,-252,454
01/08/2020 22:40:44.281,765404,AM1V310 @395030,97341,73FE37FFC001,-397,-201,448
01/08/2020 22:40:44.938,766062,AM1V310 @395030,97354,B8FED4FEBC01,-328,-300,444
01/08/2020 22:40:44.938,766063,AM1V310 @395030,97360,DFFEA5FEC501,-289,-347,453
01/08/2020 22:40:45.487,766609,AM1V310 @395030,97566,19FE01FF1A01,-487,-255,282
01/08/2020 22:40:45.487,766609,AM1V310 @395030,97560,13FE05FF1701,-493,-251,279
01/08/2020 22:40:45.598,766720,AM1V310 @395030,97572,22FEF5FE1001,-478,-267,272
01/08/2020 22:40:45.598,766722,AM1V310 @395030,97579,27FEE9FE0B01,-473,-279,267
01/08/2020 22:40:45.633,766755,AM1V310 @395030,97585,34FEE7FE0D01,-460,-281,269
01/08/2020 22:40:45.778,766902,AM1V310 @395030,97591,39FED7FE1301,-455,-297,275
01/08/2020 22:40:45.778,766902,AM1V310 @395030,97597,46FEC0FEF600,-442,-320,246
01/08/2020 22:40:45.813,766934,AM1V310 @395030,97604,49FEB4FE0501,-439,-332,261
01/08/2020 22:40:45.868,766990,AM1V310 @395030,97610,5DFEA5FE1001,-419,-347,272
01/08/2020 22:40:45.898,767020,AM1V310 @395030,97616,4CFEAAFE0D01,-436,-342,269
01/08/2020 22:40:45.958,767081,AM1V310 @395030,97622,46FEA1FEF800,-442,-351,248
01/08/2020 22:40:45.989,767111,AM1V310 @395030,97629,40FEA5FEDA00,-448,-347,218
01/08/2020 22:40:46.048,767170,AM1V310 @395030,97635,2BFECFFEB600,-469,-305,182
01/08/2020 22:40:46.078,767200,AM1V310 @395030,97641,09FE0AFF9E00,-503,-246,158
01/08/2020 22:40:46.228,767350,AM1V310 @395030,97647,FAFD3DFF9600,-518,-195,150
01/08/2020 22:40:46.948,768070,AM1V310 @395030,97654,F1FD89FF8100,-527,-119,129
01/08/2020 22:40:47.427,768550,AM1V310 @395030,97660,EBFDCAFF7E00,-533,-54,126
01/08/2020 22:40:47.428,768551,AM1V310 @395030,97666,F1FD08007700,-527,8,119
01/08/2020 22:40:47.428,768552,AM1V310 @395030,97672,07FE46006F00,-505,70,111
01/08/2020 22:40:47.997,769120,AM1V310 @395030,97679,15FE88006C00,-491,136,108
01/08/2020 22:40:47.998,769120,AM1V310 @395030,97685,1CFE8B005900,-484,139,89
01/08/2020 22:40:48.021,769143,AM1V310 @395030,97691,13FE7A004D00,-493,122,77
01/08/2020 22:40:48.021,769143,AM1V310 @395030,97697,10FE6E005100,-496,110,81
01/08/2020 22:40:48.508,769631,AM1V310 @395030,97897,FDFDA3FF3500,-515,-93,53
01/08/2020 22:40:48.508,769632,AM1V310 @395030,97904,09FE7AFF4500,-503,-134,69
01/08/2020 22:40:48.543,769664,AM1V310 @395030,97910,18FE4FFF5700,-488,-177,87
01/08/2020 22:40:48.543,769665,AM1V310 @395030,97916,10FE17FF4A00,-496,-233,74
01/08/2020 22:40:48.543,769665,AM1V310 @395030,97922,33FEE3FE6E00,-461,-285,110
01/08/2020 22:40:48.543,769666,AM1V310 @395030,97935,4FFEB4FE7A00,-433,-332,122
01/08/2020 22:40:48.543,769666,AM1V310 @395030,97929,4CFEBCFE7100,-436,-324,113
01/08/2020 22:40:48.543,769667,AM1V310 @395030,97941,30FEE3FE8A00,-464,-285,138
01/08/2020 22:40:48.543,769667,AM1V310 @395030,97947,10FE2FFF7100,-496,-209,113
01/08/2020 22:40:48.958,770082,AM1V310 @395030,97960,FEFDEDFF4800,-514,-19,72
01/08/2020 22:40:48.958,770083,AM1V310 @395030,97966,16FE3E004700,-490,62,71
01/08/2020 22:40:48.958,770084,AM1V310 @395030,97954,FBFD95FF6E00,-517,-107,110
01/08/2020 22:40:48.973,770095,AM1V310 @395030,97972,18FE56005100,-488,86,81
01/08/2020 22:40:48.973,770096,AM1V310 @395030,97979,12FE50002F00,-494,80,47
01/08/2020 22:40:48.973,770097,AM1V310 @395030,97985,FEFD05004100,-514,5,65
01/08/2020 22:40:49.138,770260,AM1V310 @395030,97991,06FED7FF3200,-506,-41,50
01/08/2020 22:40:49.228,770351,AM1V310 @395030,97997,04FE88FF3F00,-508,-120,63
01/08/2020 22:40:49.228,770352,AM1V310 @395030,98004,0CFE3BFF4E00,-500,-197,78
01/08/2020 22:40:49.228,770354,AM1V310 @395030,98010,28FEFFFE5C00,-472,-257,92
01/08/2020 22:40:49.244,770367,AM1V310 @395030,98016,43FECFFE3C00,-445,-305,60
01/08/2020 22:40:49.244,770367,AM1V310 @395030,98022,60FE98FE4400,-416,-360,68
01/08/2020 22:40:49.244,770368,AM1V310 @395030,98029,69FE72FE7400,-407,-398,116
01/08/2020 22:40:49.244,770368,AM1V310 @395030,98035,3FFEAAFE7D00,-449,-342,125
01/08/2020 22:40:49.378,770500,AM1V310 @395030,98041,0DFE14FF8300,-499,-236,131
01/08/2020 22:40:49.648,770771,AM1V310 @395030,98047,EFFDACFF6000,-529,-84,96
01/08/2020 22:40:49.648,770773,AM1V310 @395030,98054,FBFD1C004500,-517,28,69
01/08/2020 22:40:49.648,770774,AM1V310 @395030,98060,16FE76003200,-490,118,50
01/08/2020 22:40:49.679,770802,AM1V310 @395030,98066,1FFE94005100,-481,148,81
01/08/2020 22:40:49.679,770802,AM1V310 @395030,98072,2EFE83000C00,-466,131,12
01/08/2020 22:40:49.680,770802,AM1V310 @395030,98079,12FE41002100,-494,65,33
01/08/2020 22:40:49.768,770892,AM1V310 @395030,98091,FDFD82FF2900,-515,-126,41
01/08/2020 22:40:49.768,770893,AM1V310 @395030,98085,FAFDDDFF2D00,-518,-35,45
01/08/2020 22:40:49.798,770920,AM1V310 @395030,98097,19FE25FF4E00,-487,-219,78
01/08/2020 22:40:49.827,770949,AM1V310 @395030,98104,31FEE4FE3600,-463,-284,54
01/08/2020 22:40:49.836,770958,AM1V310 @395030,98110,5BFEAEFE1B00,-421,-338,27
01/08/2020 22:40:49.888,771010,AM1V310 @395030,98116,7CFE71FE6C00,-388,-399,108
01/08/2020 22:40:49.948,771070,AM1V310 @395030,98122,69FE84FE8400,-407,-380,132
01/08/2020 22:40:49.978,771100,AM1V310 @395030,98129,24FEE9FE9800,-476,-279,152
01/08/2020 22:40:50.038,771161,AM1V310 @395030,98135,EFFD7DFF7800,-529,-131,120
01/08/2020 22:40:50.218,771341,AM1V310 @395030,98141,FDFD01004D00,-515,1,77
01/08/2020 22:40:50.218,771343,AM1V310 @395030,98147,27FE77002F00,-473,119,47
01/08/2020 22:40:50.249,771372,AM1V310 @395030,98154,1CFE94004200,-484,148,66
01/08/2020 22:40:50.249,771372,AM1V310 @395030,98160,33FE7A00FFFF,-461,122,-1
01/08/2020 22:40:50.278,771400,AM1V310 @395030,98166,0CFE46001700,-500,70,23
01/08/2020 22:40:50.338,771460,AM1V310 @395030,98172,F8FDCEFF3900,-520,-50,57
01/08/2020 22:40:50.398,771521,AM1V310 @395030,98179,03FE71FF3B00,-509,-143,59
01/08/2020 22:40:50.428,771550,AM1V310 @395030,98185,24FE14FF4200,-476,-236,66
01/08/2020 22:40:50.488,771610,AM1V310 @395030,98191,3DFEC3FE3C00,-451,-317,60
01/08/2020 22:40:50.548,771671,AM1V310 @395030,98197,64FEAAFE2400,-412,-342,36
01/08/2020 22:40:50.578,771700,AM1V310 @395030,98204,7EFE74FE7700,-386,-396,119
01/08/2020 22:40:50.638,771760,AM1V310 @395030,98210,4FFE9FFE9200,-433,-353,146
01/08/2020 22:40:50.728,771851,AM1V310 @395030,98216,FEFD11FF9600,-514,-239,150
01/08/2020 22:40:50.728,771852,AM1V310 @395030,98222,E8FDB0FF6C00,-536,-80,108
01/08/2020 22:40:50.848,771970,AM1V310 @395030,98229,0FFE3A002C00,-497,58,44
01/08/2020 22:40:50.938,772060,AM1V310 @395030,98235,31FE9E003900,-463,158,57
01/08/2020 22:40:50.970,772092,AM1V310 @395030,98241,36FEB2002400,-458,178,36
01/08/2020 22:40:50.970,772092,AM1V310 @395030,98247,21FE80001A00,-479,128,26
01/08/2020 22:40:50.998,772119,AM1V310 @395030,98254,15FE3D00EBFF,-491,61,-21
01/08/2020 22:40:51.027,772149,AM1V310 @395030,98260,F1FDB5FF3600,-527,-75,54
01/08/2020 22:40:51.088,772210,AM1V310 @395030,98266,F5FD71FF3800,-523,-143,56
01/08/2020 22:40:51.178,772300,AM1V310 @395030,98272,09FE25FF3F00,-503,-219,63
01/08/2020 22:40:51.213,772335,AM1V310 @395030,98279,2AFEDEFE3E00,-470,-290,62
01/08/2020 22:40:51.268,772390,AM1V310 @395030,98285,58FE9FFE2100,-424,-353,33
01/08/2020 22:40:51.298,772420,AM1V310 @395030,98291,75FE68FE7100,-395,-408,113
01/08/2020 22:40:51.328,772450,AM1V310 @395030,98297,55FE8AFE8A00,-427,-374,138
01/08/2020 22:40:51.388,772510,AM1V310 @395030,98304,15FEE9FE8C00,-491,-279,140
01/08/2020 22:40:51.448,772570,AM1V310 @395030,98310,F4FD70FF6800,-524,-144,104
01/08/2020 22:40:51.478,772600,AM1V310 @395030,98316,F8FDFCFF1E00,-520,-4,30
01/08/2020 22:40:51.538,772660,AM1V310 @395030,98322,1EFE77001E00,-482,119,30
01/08/2020 22:40:51.599,772721,AM1V310 @395030,98329,36FEA9003500,-458,169,53
01/08/2020 22:40:51.632,772754,AM1V310 @395030,98335,33FE98000C00,-461,152,12
01/08/2020 22:40:51.688,772810,AM1V310 @395030,98341,1CFE4900F3FF,-484,73,-13
01/08/2020 22:40:51.808,772931,AM1V310 @395030,98347,FAFDC8FF4500,-518,-56,69
01/08/2020 22:40:51.808,772931,AM1V310 @395030,98354,F8FD83FF3200,-520,-125,50
01/08/2020 22:40:51.840,772962,AM1V310 @395030,98360,07FE2FFF4100,-505,-209,65
01/08/2020 22:40:51.898,773020,AM1V310 @395030,98366,3AFEE0FE3900,-454,-288,57
01/08/2020 22:40:51.928,773050,AM1V310 @395030,98372,48FEB6FE2C00,-440,-330,44
01/08/2020 22:40:51.988,773111,AM1V310 @395030,98379,64FE8AFE6600,-412,-374,102
01/08/2020 22:40:52.048,773170,AM1V310 @395030,98385,57FE9FFE9C00,-425,-353,156
01/08/2020 22:40:52.108,773231,AM1V310 @395030,98391,2BFEEDFE9600,-469,-275,150
01/08/2020 22:40:52.140,773262,AM1V310 @395030,98397,01FE67FF7D00,-511,-153,125
01/08/2020 22:40:52.198,773320,AM1V310 @395030,98404,F7FDE3FF4200,-521,-29,66
01/08/2020 22:40:52.228,773350,AM1V310 @395030,98410,24FE6A003900,-476,106,57
01/08/2020 22:40:52.288,773411,AM1V310 @395030,98416,39FEB6004B00,-455,182,75
01/08/2020 22:40:52.348,773469,AM1V310 @395030,98422,4BFEA6001400,-437,166,20
01/08/2020 22:40:52.378,773500,AM1V310 @395030,98429,1EFE83005900,-482,131,89
01/08/2020 22:40:52.438,773560,AM1V310 @395030,98435,0CFE20002600,-500,32,38
01/08/2020 22:40:52.498,773620,AM1V310 @395030,98441,F8FDB6FF4E00,-520,-74,78
01/08/2020 22:40:52.528,773649,AM1V310 @395030,98447,F8FD79FF5000,-520,-135,80
01/08/2020 22:40:52.588,773710,AM1V310 @395030,98454,0FFE32FF4E00,-497,-206,78
01/08/2020 22:40:52.648,773771,AM1V310 @395030,98460,2EFEF3FE4700,-466,-269,71
01/08/2020 22:40:52.678,773799,AM1V310 @395030,98466,3CFEBFFE5900,-452,-321,89
01/08/2020 22:40:52.738,773860,AM1V310 @395030,98472,48FEA4FE9200,-440,-348,146
01/08/2020 22:40:52.798,773921,AM1V310 @395030,98479,2EFECEFE9800,-466,-306,152
01/08/2020 22:40:52.858,773980,AM1V310 @395030,98485,09FE1FFF9C00,-503,-225,156
01/08/2020 22:40:52.918,774042,AM1V310 @395030,98491,F2FD91FF7500,-526,-111,117
01/08/2020 22:40:52.977,774099,AM1V310 @395030,98497,FBFDF3FF3F00,-517,-13,63
01/08/2020 22:40:52.990,774112,AM1V310 @395030,98504,21FE6D003300,-479,109,51
01/08/2020 22:40:53.038,774159,AM1V310 @395030,98510,3CFEAD002300,-452,173,35
01/08/2020 22:40:53.098,774220,AM1V310 @395030,98516,3FFE97000000,-449,151,0
01/08/2020 22:40:53.128,774250,AM1V310 @395030,98522,28FE76001A00,-472,118,26
01/08/2020 22:40:53.248,774371,AM1V310 @395030,98529,0AFE1F002000,-502,31,32
01/08/2020 22:40:53.248,774371,AM1V310 @395030,98535,F8FDC2FF3300,-520,-62,51
01/08/2020 22:40:53.308,774430,AM1V310 @395030,98541,FDFD97FF2F00,-515,-105,47
01/08/2020 22:40:53.338,774459,AM1V310 @395030,98547,07FE61FF3B00,-505,-159,59
01/08/2020 22:40:53.398,774519,AM1V310 @395030,98554,10FE19FF3F00,-496,-231,63
01/08/2020 22:40:53.428,774550,AM1V310 @395030,98560,24FEF0FE3000,-476,-272,48
01/08/2020 22:40:53.488,774611,AM1V310 @395030,98566,33FEBAFE6600,-461,-326,102
01/08/2020 22:40:53.548,774670,AM1V310 @395030,98572,2AFECBFEA200,-470,-309,162
01/08/2020 22:40:53.578,774700,AM1V310 @395030,98579,09FE05FF9B00,-503,-251,155
01/08/2020 22:40:53.668,774791,AM1V310 @395030,98585,F7FD70FF8900,-521,-144,137
01/08/2020 22:40:53.702,774823,AM1V310 @395030,98591,E8FDD6FF4E00,-536,-42,78
01/08/2020 22:40:53.728,774850,AM1V310 @395030,98597,06FE37003000,-506,55,48
01/08/2020 22:40:53.788,774910,AM1V310 @395030,98604,21FE82002300,-479,130,35
01/08/2020 22:40:53.848,774971,AM1V310 @395030,98610,40FEA0000200,-448,160,2
01/08/2020 22:40:53.878,774999,AM1V310 @395030,98616,21FE8E004200,-479,142,66
01/08/2020 22:40:53.968,775091,AM1V310 @395030,98622,1EFE5C000300,-482,92,3
01/08/2020 22:40:53.998,775120,AM1V310 @395030,98629,F8FD17002700,-520,23,39
01/08/2020 22:40:54.028,775149,AM1V310 @395030,98635,F8FDE6FF3000,-520,-26,48
01/08/2020 22:40:54.088,775210,AM1V310 @395030,98641,F7FDD0FF3600,-521,-48,54
01/08/2020 22:40:54.208,775330,AM1V310 @395030,98647,EEFD94FF3E00,-530,-108,62
01/08/2020 22:40:54.211,775333,AM1V310 @395030,98654,FDFD5CFF3500,-515,-164,53
01/08/2020 22:40:54.268,775389,AM1V310 @395030,98660,13FE26FF4200,-493,-218,66
01/08/2020 22:40:54.358,775480,AM1V310 @395030,98666,27FEE7FE6800,-473,-281,104
01/08/2020 22:40:54.390,775512,AM1V310 @395030,98672,25FED2FE8F00,-475,-302,143
01/08/2020 22:40:54.390,775513,AM1V310 @395030,98679,12FEF0FE9800,-494,-272,152
01/08/2020 22:40:54.448,775570,AM1V310 @395030,98685,03FE2FFF8A00,-509,-209,138
01/08/2020 22:40:54.478,775600,AM1V310 @395030,98691,E6FD80FF7500,-538,-128,117
01/08/2020 22:40:54.538,775661,AM1V310 @395030,98697,F2FDE9FF4B00,-526,-23,75
01/08/2020 22:40:54.628,775751,AM1V310 @395030,98704,00FE50004E00,-512,80,78
01/08/2020 22:40:54.628,775752,AM1V310 @395030,98710,28FE95005C00,-472,149,92
01/08/2020 22:40:54.688,775810,AM1V310 @395030,98716,37FEB6003F00,-457,182,63
01/08/2020 22:40:54.748,775870,AM1V310 @395030,98722,1FFE97004700,-481,151,71
01/08/2020 22:40:54.838,775961,AM1V310 @395030,98729,1CFE7F004100,-484,127,65
01/08/2020 22:40:54.870,775992,AM1V310 @395030,98735,0AFE5F004400,-502,95,68
01/08/2020 22:40:54.927,776049,AM1V310 @395030,98741,04FE46005300,-508,70,83
01/08/2020 22:40:54.940,776062,AM1V310 @395030,98747,00FE34004400,-512,52,68
01/08/2020 22:40:54.988,776110,AM1V310 @395030,98754,FAFD1D004A00,-518,29,74
01/08/2020 22:40:55.048,776170,AM1V310 @395030,98760,FAFD14004800,-518,20,72
01/08/2020 22:40:55.078,776200,AM1V310 @395030,98766,F2FD04004A00,-526,4,74
01/08/2020 22:40:55.138,776260,AM1V310 @395030,98772,FBFDF6FF4B00,-517,-10,75
01/08/2020 22:40:55.228,776352,AM1V310 @395030,98785,F8FDCBFF5100,-520,-53,81
01/08/2020 22:40:55.228,776352,AM1V310 @395030,98779,F7FDE6FF4E00,-521,-26,78
01/08/2020 22:40:55.288,776410,AM1V310 @395030,98791,F4FDA1FF5400,-524,-95,84
01/08/2020 22:40:55.378,776501,AM1V310 @395030,98797,F8FD73FF7A00,-520,-141,122
01/08/2020 22:40:55.378,776501,AM1V310 @395030,98804,FBFD5EFF9800,-517,-162,152
01/08/2020 22:40:55.468,776592,AM1V310 @395030,98810,F5FD5EFF9E00,-523,-162,158
01/08/2020 22:40:55.527,776649,AM1V310 @395030,98816,E9FD77FFA700,-535,-137,167
01/08/2020 22:40:55.541,776662,AM1V310 @395030,98822,E2FD97FFB700,-542,-105,183
01/08/2020 22:40:55.588,776710,AM1V310 @395030,98829,E6FDDFFFC000,-538,-33,192
01/08/2020 22:40:55.648,776770,AM1V310 @395030,98835,F2FD0B00D400,-526,11,212
01/08/2020 22:40:55.678,776800,AM1V310 @395030,98841,06FE4700E300,-506,71,227
01/08/2020 22:40:55.738,776860,AM1V310 @395030,98847,18FE8000F900,-488,128,249
01/08/2020 22:40:55.828,776951,AM1V310 @395030,98854,39FEB6000D01,-455,182,269
01/08/2020 22:40:55.828,776951,AM1V310 @395030,98860,5AFEE9002001,-422,233,288
01/08/2020 22:40:55.888,777010,AM1V310 @395030,98866,78FE04014001,-392,260,320
01/08/2020 22:40:55.948,777070,AM1V310 @395030,98872,8DFEFB005901,-371,251,345
01/08/2020 22:40:55.978,777100,AM1V310 @395030,98879,84FEFA005601,-380,250,342
01/08/2020 22:40:56.038,777161,AM1V310 @395030,98885,87FEF5005901,-377,245,345
01/08/2020 22:40:56.098,777220,AM1V310 @395030,98891,72FEE8005001,-398,232,336
01/08/2020 22:40:56.128,777249,AM1V310 @395030,98897,67FEDF004D01,-409,223,333
01/08/2020 22:40:56.188,777310,AM1V310 @395030,98904,66FEDD004F01,-410,221,335
01/08/2020 22:40:56.278,777401,AM1V310 @395030,98910,61FED7004C01,-415,215,332
01/08/2020 22:40:56.278,777402,AM1V310 @395030,98916,63FECE004A01,-413,206,330
01/08/2020 22:40:56.338,777460,AM1V310 @395030,98922,54FECA004D01,-428,202,333
01/08/2020 22:40:56.458,777581,AM1V310 @395030,98929,55FEC4005601,-427,196,342
01/08/2020 22:40:56.458,777582,AM1V310 @395030,98935,55FEB6005601,-427,182,342
01/08/2020 22:40:56.494,777616,AM1V310 @395030,98941,51FEB5006101,-431,181,353
01/08/2020 22:40:56.548,777670,AM1V310 @395030,98947,4CFEAD006201,-436,173,354
01/08/2020 22:40:56.578,777699,AM1V310 @395030,98954,55FEAC006801,-427,172,360
01/08/2020 22:40:56.638,777760,AM1V310 @395030,98960,52FEA3007001,-430,163,368
01/08/2020 22:40:56.728,777851,AM1V310 @395030,98972,52FE8F008401,-430,143,388
01/08/2020 22:40:56.728,777851,AM1V310 @395030,98966,58FE9E007501,-424,158,373
01/08/2020 22:40:56.818,777942,AM1V310 @395030,98979,57FE92008301,-425,146,387
01/08/2020 22:40:56.849,777971,AM1V310 @395030,98985,5AFE7D009801,-422,125,408
01/08/2020 22:40:56.878,778000,AM1V310 @395030,98991,5AFE7D009C01,-422,125,412
01/08/2020 22:40:56.938,778060,AM1V310 @395030,98997,69FE7400A701,-407,116,423
01/08/2020 22:40:56.998,778120,AM1V310 @395030,99004,70FE7100B701,-400,113,439
01/08/2020 22:40:57.058,778180,AM1V310 @395030,99010,7BFE6400D401,-389,100,468
01/08/2020 22:40:57.088,778210,AM1V310 @395030,99016,87FE5300DE01,-377,83,478
01/08/2020 22:40:57.178,778300,AM1V310 @395030,99022,97FE1900FF01,-361,25,511
01/08/2020 22:40:57.209,778331,AM1V310 @395030,99029,ACFED0FF1902,-340,-48,537
01/08/2020 22:40:57.238,778359,AM1V310 @395030,99035,A9FE7FFF1002,-343,-129,528
01/08/2020 22:40:57.328,778451,AM1V310 @395030,99041,A5FE6DFF0B02,-347,-147,523
01/08/2020 22:40:57.328,778452,AM1V310 @395030,99047,A2FE79FFFC01,-350,-135,508
01/08/2020 22:40:57.418,778543,AM1V310 @395030,99054,8DFE83FFF201,-371,-125,498
01/08/2020 22:40:57.450,778572,AM1V310 @395030,99060,79FEA9FFEC01,-391,-87,492
01/08/2020 22:40:57.478,778600,AM1V310 @395030,99066,67FECEFFE401,-409,-50,484
01/08/2020 22:40:57.538,778660,AM1V310 @395030,99072,66FEECFFDE01,-410,-20,478
01/08/2020 22:40:57.598,778721,AM1V310 @395030,99079,5BFE1400D201,-421,20,466
01/08/2020 22:40:57.688,778810,AM1V310 @395030,99085,57FE2200BD01,-425,34,445
01/08/2020 22:40:57.717,778838,AM1V310 @395030,99091,49FE0500BA01,-439,5,442
01/08/2020 22:40:57.838,778962,AM1V310 @395030,99097,34FEE4FFA501,-460,-28,421
01/08/2020 22:40:57.838,778962,AM1V310 @395030,99104,3AFECEFFAD01,-454,-50,429
