Logged started on,01/08/2020 22:27:58
Feature,Gyroscope
Nodes,AM1V310 @395030

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
01/08/2020 22:40:18.898,740020,AM1V310 @395030,94241,3600A002C803,5.4,67.2,96.8
01/08/2020 22:40:18.959,740081,AM1V310 @395030,94247,F9FFBA001307,-0.7,18.6,181.1
01/08/2020 22:40:18.990,740111,AM1V310 @395030,94254,CE01F2FB2E07,46.2,-103.8,183.8
01/08/2020 22:40:19.048,740170,AM1V310 @395030,94260,3E021202AC05,57.4,53,145.2
01/08/2020 22:40:19.138,740260,AM1V310 @395030,94266,B2024DFD7A05,69,-69.1,140.2
01/08/2020 22:40:19.173,740295,AM1V310 @395030,94272,0EFE460B2505,-49.8,288.6,131.7
01/08/2020 22:40:19.288,740410,AM1V310 @395030,94279,420235006009,57.8,5.3,240
01/08/2020 22:40:19.288,740411,AM1V310 @395030,94285,F0035AFAB801,100.8,-144.6,44
01/08/2020 22:40:19.290,740413,AM1V310 @395030,94291,FAFD45FEEDF7,-51.8,-44.3,-206.7
01/08/2020 22:40:19.378,740500,AM1V310 @395030,94297,47FE99FBE2F1,-44.1,-112.7,-361.4
01/08/2020 22:40:19.378,740502,AM1V310 @395030,94304,1DFCBCFF94F3,-99.5,-6.8,-318
01/08/2020 22:40:19.469,740592,AM1V310 @395030,94310,C6FCE0FFC3F5,-82.6,-3.2,-262.1
01/08/2020 22:40:19.528,740650,AM1V310 @395030,94316,66FF1101D1F8,-15.4,27.3,-183.9
01/08/2020 22:40:19.558,740680,AM1V310 @395030,94322,0000AEFE74FB,0,-33.8,-116.4
01/08/2020 22:40:19.588,740710,AM1V310 @395030,94329,560071022A07,8.6,62.5,183.4
01/08/2020 22:40:19.678,740801,AM1V310 @395030,94335,34FABDFF2E03,-148.4,-6.7,81.4
01/08/2020 22:40:19.715,740836,AM1V310 @395030,94341,EB00A3FFF00A,23.5,-9.3,280
01/08/2020 22:40:19.738,740860,AM1V310 @395030,94347,1303B4FD2809,78.7,-58.8,234.4
01/08/2020 22:40:19.828,740951,AM1V310 @395030,94360,49FD70027505,-69.5,62.4,139.7
01/08/2020 22:40:19.828,740952,AM1V310 @395030,94354,6A01E800D705,36.2,23.2,149.5
01/08/2020 22:40:19.948,741071,AM1V310 @395030,94366,CD01E1025B0B,46.1,73.7,290.7
01/08/2020 22:40:19.981,741103,AM1V310 @395030,94372,A6046BF80C04,119,-194.1,103.6
01/08/2020 22:40:20.008,741130,AM1V310 @395030,94379,B7FDC8FE96F9,-58.5,-31.2,-164.2
01/08/2020 22:40:20.038,741160,AM1V310 @395030,94385,96FF1CFA2BF3,-10.6,-150.8,-328.5
01/08/2020 22:40:20.098,741220,AM1V310 @395030,94391,68FBD8FC73F2,-117.6,-80.8,-346.9
01/08/2020 22:40:20.128,741250,AM1V310 @395030,94397,F0FB8B0144F6,-104,39.5,-249.2
01/08/2020 22:40:20.188,741311,AM1V310 @395030,94404,EBFE9EFB4EF5,-27.7,-112.2,-273.8
01/08/2020 22:40:20.248,741370,AM1V310 @395030,94410,38057603E8FD,133.6,88.6,-53.6
01/08/2020 22:40:20.278,741400,AM1V310 @395030,94416,57FA67FDD200,-144.9,-66.5,21
01/08/2020 22:40:20.368,741491,AM1V310 @395030,94422,1BFE89019108,-48.5,39.3,219.3
01/08/2020 22:40:20.401,741523,AM1V310 @395030,94429,7903DF06C60D,88.9,175.9,352.6
01/08/2020 22:40:20.548,741671,AM1V310 @395030,94441,9301F8012806,40.3,50.4,157.6
01/08/2020 22:40:20.548,741672,AM1V310 @395030,94435,97FFA5FDBD09,-10.5,-60.3,249.3
01/08/2020 22:40:20.581,741702,AM1V310 @395030,94447,DB01F8001406,47.5,24.8,155.6
01/08/2020 22:40:20.758,741881,AM1V310 @395030,94460,790209FFBF07,63.3,-24.7,198.3
01/08/2020 22:40:20.758,741883,AM1V310 @395030,94454,AEFE61075905,-33.8,188.9,136.9
01/08/2020 22:40:20.759,741883,AM1V310 @395030,94466,25042EFB4B01,106.1,-123.4,33.1
01/08/2020 22:40:20.792,741914,AM1V310 @395030,94472,0B0091FC7AF7,1.1,-87.9,-218.2
01/08/2020 22:40:20.818,741940,AM1V310 @395030,94479,95FDB4FCD9F1,-61.9,-84.4,-362.3
01/08/2020 22:40:20.908,742030,AM1V310 @395030,94485,8BFB98FF22F3,-114.1,-10.4,-329.4
01/08/2020 22:40:20.909,742031,AM1V310 @395030,94491,42FE0CFD13F4,-44.6,-75.6,-305.3
01/08/2020 22:40:20.938,742060,AM1V310 @395030,94497,E1FECC008FF8,-28.7,20.4,-190.5
01/08/2020 22:40:21.028,742150,AM1V310 @395030,94504,CDFF8FFC4FFC,-5.1,-88.1,-94.5
01/08/2020 22:40:21.060,742181,AM1V310 @395030,94510,23FF32FC4206,-22.1,-97.4,160.2
01/08/2020 22:40:21.118,742240,AM1V310 @395030,94516,35F400FA5501,-301.9,-153.6,34.1
01/08/2020 22:40:21.208,742330,AM1V310 @395030,94522,4302BD00B30C,57.9,18.9,325.1
01/08/2020 22:40:21.209,742331,AM1V310 @395030,94529,E302CAFED408,73.9,-31,226
01/08/2020 22:40:21.388,742510,AM1V310 @395030,94535,5002E700E106,59.2,23.1,176.1
01/08/2020 22:40:21.388,742511,AM1V310 @395030,94541,46FD13058206,-69.8,129.9,166.6
01/08/2020 22:40:21.389,742512,AM1V310 @395030,94547,5B00AC04A808,9.1,119.6,221.6
01/08/2020 22:40:21.422,742544,AM1V310 @395030,94554,280466F79904,106.4,-220.2,117.7
01/08/2020 22:40:21.508,742631,AM1V310 @395030,94560,ECFE73FD6AFA,-27.6,-65.3,-143
01/08/2020 22:40:21.509,742631,AM1V310 @395030,94566,B2FE01FA5EF3,-33.4,-153.5,-323.4
01/08/2020 22:40:21.658,742781,AM1V310 @395030,94572,AFFB08FE5EF3,-110.5,-50.4,-323.4
01/08/2020 22:40:21.658,742782,AM1V310 @395030,94579,3DFC60023CF6,-96.3,60.8,-250
01/08/2020 22:40:21.692,742814,AM1V310 @395030,94585,7FFE39FD54F3,-38.5,-71.1,-324.4
01/08/2020 22:40:21.808,742930,AM1V310 @395030,94591,B40541048400,146,108.9,13.2
01/08/2020 22:40:21.841,742962,AM1V310 @395030,94604,02FEEA08D109,-51,228.2,251.3
01/08/2020 22:40:21.840,742962,AM1V310 @395030,94597,A6F6E9F97B00,-239.4,-155.9,12.3
01/08/2020 22:40:21.868,742990,AM1V310 @395030,94610,8D04E6053C0D,116.5,151,338.8
01/08/2020 22:40:21.898,743020,AM1V310 @395030,94616,AFFE4FFF1308,-33.7,-17.7,206.7
01/08/2020 22:40:21.928,743050,AM1V310 @395030,94622,1F010F015507,28.7,27.1,187.7
01/08/2020 22:40:22.018,743141,AM1V310 @395030,94629,37FEC3FFF407,-45.7,-6.1,203.6
01/08/2020 22:40:22.055,743176,AM1V310 @395030,94635,D6006602C307,21.4,61.4,198.7
01/08/2020 22:40:22.138,743261,AM1V310 @395030,94641,26039DFABD04,80.6,-137.9,121.3
01/08/2020 22:40:22.139,743262,AM1V310 @395030,94647,4E0273FCF8FD,59,-90.9,-52
01/08/2020 22:40:22.198,743320,AM1V310 @395030,94654,88FE1EFC9AF8,-37.6,-99.4,-189.4
01/08/2020 22:40:22.228,743350,AM1V310 @395030,94660,F4FBD3FB6BF3,-103.6,-106.9,-322.1
01/08/2020 22:40:22.378,743501,AM1V310 @395030,94672,DAFC56FD33F3,-80.6,-68.2,-327.7
01/08/2020 22:40:22.378,743502,AM1V310 @395030,94666,31FB420102F6,-123.1,32.2,-255.8
01/08/2020 22:40:22.438,743560,AM1V310 @395030,94679,03064C041FFC,153.9,110,-99.3
01/08/2020 22:40:22.438,743561,AM1V310 @395030,94685,DBFB6CFDB9FB,-106.1,-66,-109.5
01/08/2020 22:40:22.498,743620,AM1V310 @395030,94691,0607330A9F0A,179.8,261.1,271.9
01/08/2020 22:40:22.528,743650,AM1V310 @395030,94697,58FE55FC2305,-42.4,-93.9,131.5
01/08/2020 22:40:22.588,743711,AM1V310 @395030,94704,0400A4FEE005,0.4,-34.8,150.4
01/08/2020 22:40:22.768,743891,AM1V310 @395030,94710,59021F015B06,60.1,28.7,162.7
01/08/2020 22:40:22.768,743893,AM1V310 @395030,94716,5401DD00E105,34,22.1,150.5
01/08/2020 22:40:22.798,743920,AM1V310 @395030,94722,80FF74015C06,-12.8,37.2,162.8
01/08/2020 22:40:22.857,743979,AM1V310 @395030,94729,E8014E031805,48.8,84.6,130.4
01/08/2020 22:40:22.918,744041,AM1V310 @395030,94741,8C00ADFB94FB,14,-110.7,-113.2
01/08/2020 22:40:22.918,744043,AM1V310 @395030,94735,710437FB7804,113.7,-122.5,114.4
01/08/2020 22:40:22.977,744100,AM1V310 @395030,94747,06FE77FCE8F6,-50.6,-90.5,-232.8
01/08/2020 22:40:22.990,744112,AM1V310 @395030,94754,F5FCEBFB73F6,-77.9,-104.5,-244.5
01/08/2020 22:40:23.098,744221,AM1V310 @395030,94766,ACFA38FF1AF3,-136.4,-20,-330.2
01/08/2020 22:40:23.098,744222,AM1V310 @395030,94760,75FB7901D3F5,-116.3,37.7,-260.5
01/08/2020 22:40:23.132,744254,AM1V310 @395030,94772,9A019200A8FA,41,14.6,-136.8
01/08/2020 22:40:23.188,744310,AM1V310 @395030,94779,BCFB5AFC41FF,-109.2,-93.4,-19.1
01/08/2020 22:40:23.278,744401,AM1V310 @395030,94785,72073D0CDB07,190.6,313.3,201.1
01/08/2020 22:40:23.278,744401,AM1V310 @395030,94791,2B00C2FA5C01,4.3,-134.2,34.8
01/08/2020 22:40:23.339,744461,AM1V310 @395030,94797,39FF49015104,-19.9,32.9,110.5
01/08/2020 22:40:23.398,744520,AM1V310 @395030,94804,7C01C5013D06,38,45.3,159.7
01/08/2020 22:40:23.428,744550,AM1V310 @395030,94810,7B004F010404,12.3,33.5,102.8
01/08/2020 22:40:23.488,744611,AM1V310 @395030,94816,CD009CFE9305,20.5,-35.6,142.7
01/08/2020 22:40:23.578,744701,AM1V310 @395030,94822,82FFC2023F06,-12.6,70.6,159.9
01/08/2020 22:40:23.578,744702,AM1V310 @395030,94829,60031E008605,86.4,3,141.4
01/08/2020 22:40:23.668,744791,AM1V310 @395030,94835,5B0450FD3E01,111.5,-68.8,31.8
01/08/2020 22:40:23.727,744849,AM1V310 @395030,94841,95FFC3FE45FE,-10.7,-31.7,-44.3
01/08/2020 22:40:23.740,744862,AM1V310 @395030,94847,E5FD37FD2AF7,-53.9,-71.3,-226.2
01/08/2020 22:40:23.968,745092,AM1V310 @395030,94860,A9FBC002EAF5,-111.1,70.4,-258.2
01/08/2020 22:40:23.969,745093,AM1V310 @395030,94866,1D0016FF60F5,2.9,-23.4,-272
01/08/2020 22:40:23.968,745094,AM1V310 @395030,94854,15FDECFD3CF8,-74.7,-53.2,-198.8
01/08/2020 22:40:23.988,745110,AM1V310 @395030,94872,2100FCFF45F8,3.3,-0.4,-197.9
01/08/2020 22:40:24.000,745122,AM1V310 @395030,94879,CCFD90FC1B02,-56.4,-88,53.9
01/08/2020 22:40:24.238,745361,AM1V310 @395030,94891,8E0069FEB103,14.2,-40.7,94.5
01/08/2020 22:40:24.238,745361,AM1V310 @395030,94885,02043D084A05,102.6,210.9,135.4
01/08/2020 22:40:24.271,745393,AM1V310 @395030,94897,41FF6AFFB201,-19.1,-15,43.4
01/08/2020 22:40:24.271,745394,AM1V310 @395030,94904,EBFFEF00C302,-2.1,23.9,70.7
01/08/2020 22:40:24.271,745394,AM1V310 @395030,94910,B800E7FFA202,18.4,-2.5,67.4
01/08/2020 22:40:24.298,745420,AM1V310 @395030,94916,A80025FF6A02,16.8,-21.9,61.8
01/08/2020 22:40:24.389,745511,AM1V310 @395030,94929,7D0011026F03,12.5,52.9,87.9
01/08/2020 22:40:24.388,745511,AM1V310 @395030,94922,2E008EFFAE02,4.6,-11.4,68.6
01/08/2020 22:40:24.538,745662,AM1V310 @395030,94935,2101CF003D05,28.9,20.7,134.1
01/08/2020 22:40:24.538,745662,AM1V310 @395030,94941,D40310FBEA05,98,-126.4,151.4
01/08/2020 22:40:24.571,745693,AM1V310 @395030,94947,DE018CFC5202,47.8,-88.4,59.4
01/08/2020 22:40:24.658,745781,AM1V310 @395030,94954,09002C014AFE,0.9,30,-43.8
01/08/2020 22:40:24.688,745810,AM1V310 @395030,94960,CD00F7FFFAFA,20.5,-0.9,-128.6
01/08/2020 22:40:24.838,745960,AM1V310 @395030,94966,74FFE502C9FA,-14,74.1,-133.5
01/08/2020 22:40:25.048,746173,AM1V310 @395030,94972,E2FF1303BEF8,-3,78.7,-185.8
01/08/2020 22:40:25.048,746174,AM1V310 @395030,94985,0901C80478F7,26.5,122.4,-218.4
01/08/2020 22:40:25.048,746174,AM1V310 @395030,94979,2AFF38058BF7,-21.4,133.6,-216.5
01/08/2020 22:40:25.062,746185,AM1V310 @395030,94991,8FFF210792F6,-11.3,182.5,-241.4
01/08/2020 22:40:25.062,746185,AM1V310 @395030,94997,30FEE302FBFC,-46.4,73.9,-77.3
01/08/2020 22:40:25.062,746186,AM1V310 @395030,95004,33FF04FB2B02,-20.5,-127.6,55.5
01/08/2020 22:40:25.107,746229,AM1V310 @395030,95010,A2FDAC032401,-60.6,94,29.2
01/08/2020 22:40:25.120,746242,AM1V310 @395030,95016,46FF1B004302,-18.6,2.7,57.9
01/08/2020 22:40:25.228,746351,AM1V310 @395030,95029,87FF53005601,-12.1,8.3,34.2
01/08/2020 22:40:25.228,746352,AM1V310 @395030,95022,D3FEBD016D01,-30.1,44.5,36.5
01/08/2020 22:40:25.262,746384,AM1V310 @395030,95035,B1FFD1004F01,-7.9,20.9,33.5
01/08/2020 22:40:25.348,746471,AM1V310 @395030,95041,DDFF81001101,-3.5,12.9,27.3
01/08/2020 22:40:25.407,746529,AM1V310 @395030,95047,2500D2002901,3.7,21,29.7
01/08/2020 22:40:25.420,746542,AM1V310 @395030,95054,F1FFBA011801,-1.5,44.2,28
01/08/2020 22:40:25.588,746710,AM1V310 @395030,95060,34001A025401,5.2,53.8,34
01/08/2020 22:40:25.621,746743,AM1V310 @395030,95066,8D00EE01BC01,14.1,49.4,44.4
01/08/2020 22:40:25.647,746769,AM1V310 @395030,95072,0801DB024F02,26.4,73.1,59.1
01/08/2020 22:40:25.648,746770,AM1V310 @395030,95079,B60250015303,69.4,33.6,85.1
01/08/2020 22:40:25.656,746777,AM1V310 @395030,95085,E3024F00F5FF,73.9,7.9,-1.1
01/08/2020 22:40:25.708,746830,AM1V310 @395030,95091,25003404D2FD,3.7,107.6,-55.8
01/08/2020 22:40:25.738,746860,AM1V310 @395030,95097,3B02780537FF,57.1,140,-20.1
01/08/2020 22:40:25.829,746951,AM1V310 @395030,95110,08020108D8FA,52,204.9,-132
01/08/2020 22:40:25.828,746952,AM1V310 @395030,95104,4E02FF05BCFB,59,153.5,-109.2
01/08/2020 22:40:25.888,747010,AM1V310 @395030,95116,2D02DC081BFA,55.7,226.8,-150.9
01/08/2020 22:40:25.948,747070,AM1V310 @395030,95122,9A018109C8F8,41,243.3,-184.8
01/08/2020 22:40:25.978,747100,AM1V310 @395030,95129,1A02FC0861F8,53.8,230,-195.1
01/08/2020 22:40:26.038,747161,AM1V310 @395030,95135,DA00AA0782F9,21.8,196.2,-166.2
01/08/2020 22:40:26.098,747220,AM1V310 @395030,95141,CDFF4902D5FB,-5.1,58.5,-106.7
01/08/2020 22:40:26.188,747310,AM1V310 @395030,95147,E1FEAAF669FF,-28.7,-239,-15.1
01/08/2020 22:40:26.189,747311,AM1V310 @395030,95154,1BFE08FD6C02,-48.5,-76,62
01/08/2020 22:40:26.248,747370,AM1V310 @395030,95160,6AFF59052400,-15,136.9,3.6
01/08/2020 22:40:26.278,747400,AM1V310 @395030,95166,32FFEFFE7E00,-20.6,-27.3,12.6
01/08/2020 22:40:26.338,747460,AM1V310 @395030,95172,E3FE6602C400,-28.5,61.4,19.6
01/08/2020 22:40:26.398,747521,AM1V310 @395030,95179,85FF35FFFD00,-12.3,-20.3,25.3
01/08/2020 22:40:26.431,747553,AM1V310 @395030,95185,81FF1501A500,-12.7,27.7,16.5
01/08/2020 22:40:26.488,747609,AM1V310 @395030,95191,9DFF6C019E00,-9.9,36.4,15.8
01/08/2020 22:40:26.549,747671,AM1V310 @395030,95197,C4FFDB00DD00,-6,21.9,22.1
01/08/2020 22:40:26.608,747730,AM1V310 @395030,95204,E7FF7E00BF00,-2.5,12.6,19.1
01/08/2020 22:40:26.638,747760,AM1V310 @395030,95210,02009F00A500,0.2,15.9,16.5
01/08/2020 22:40:26.699,747821,AM1V310 @395030,95216,15008E008900,2.1,14.2,13.7
01/08/2020 22:40:26.729,747851,AM1V310 @395030,95222,3C00A6009100,6,16.6,14.5
01/08/2020 22:40:26.788,747910,AM1V310 @395030,95229,4400D100A900,6.8,20.9,16.9
01/08/2020 22:40:27.148,748271,AM1V310 @395030,95235,8B00B1009E00,13.9,17.7,15.8
01/08/2020 22:40:27.148,748271,AM1V310 @395030,95241,9700C600C500,15.1,19.8,19.7
01/08/2020 22:40:27.148,748273,AM1V310 @395030,95247,D200EB000B01,21,23.5,26.7
01/08/2020 22:40:27.179,748301,AM1V310 @395030,95260,AF01DFFFE201,43.1,-3.3,48.2
01/08/2020 22:40:27.179,748302,AM1V310 @395030,95266,5F021000A802,60.7,1.6,68
01/08/2020 22:40:27.179,748302,AM1V310 @395030,95254,5301D1008101,33.9,20.9,38.5
01/08/2020 22:40:27.179,748302,AM1V310 @395030,95272,79029EFF9D02,63.3,-9.8,66.9
01/08/2020 22:40:27.192,748313,AM1V310 @395030,95279,1A010A01F7FF,28.2,26.6,-0.9
01/08/2020 22:40:27.238,748360,AM1V310 @395030,95285,22018F01CBFF,29,39.9,-5.3
01/08/2020 22:40:27.328,748451,AM1V310 @395030,95297,7DFEAB0439FB,-38.7,119.5,-122.3
01/08/2020 22:40:27.328,748452,AM1V310 @395030,95291,6C00D103D9FC,10.8,97.7,-80.7
01/08/2020 22:40:27.478,748602,AM1V310 @395030,95310,5BFFFBFF08FA,-16.5,-0.5,-152.8
01/08/2020 22:40:27.478,748602,AM1V310 @395030,95304,B4FF370199FA,-7.6,31.1,-138.3
01/08/2020 22:40:27.513,748635,AM1V310 @395030,95316,47FF0900C1F9,-18.5,0.9,-159.9
01/08/2020 22:40:27.868,748991,AM1V310 @395030,95322,88FF08FF04F9,-12,-24.8,-178.8
01/08/2020 22:40:27.868,748991,AM1V310 @395030,95329,D8FDAA006AF8,-55.2,17,-194.2
01/08/2020 22:40:27.868,748993,AM1V310 @395030,95335,1FFE7CFD3200,-48.1,-64.4,5
01/08/2020 22:40:27.880,749003,AM1V310 @395030,95347,FCFCECFF2C03,-77.2,-2,81.2
01/08/2020 22:40:27.880,749003,AM1V310 @395030,95341,B901EE073D01,44.1,203,31.7
01/08/2020 22:40:28.018,749141,AM1V310 @395030,95360,A7FE62001602,-34.5,9.8,53.4
01/08/2020 22:40:28.018,749142,AM1V310 @395030,95354,FD00DC00A002,25.3,22,67.2
01/08/2020 22:40:28.168,749293,AM1V310 @395030,95372,DBFFACFFC401,-3.7,-8.4,45.2
01/08/2020 22:40:28.168,749293,AM1V310 @395030,95366,670075FFFD01,10.3,-13.9,50.9
01/08/2020 22:40:28.171,749293,AM1V310 @395030,95379,2F00C1FFE501,4.7,-6.3,48.5
01/08/2020 22:40:28.171,749293,AM1V310 @395030,95385,4600D600F201,7,21.4,49.8
01/08/2020 22:40:28.171,749294,AM1V310 @395030,95391,5B002701E701,9.1,29.5,48.7
01/08/2020 22:40:28.197,749319,AM1V310 @395030,95397,2600BC002602,3.8,18.8,55
01/08/2020 22:40:28.528,749650,AM1V310 @395030,95404,740033004002,11.6,5.1,57.6
01/08/2020 22:40:28.588,749710,AM1V310 @395030,95410,5F003D002D02,9.5,6.1,55.7
01/08/2020 22:40:28.588,749711,AM1V310 @395030,95416,94009A008D02,14.8,15.4,65.3
01/08/2020 22:40:28.588,749712,AM1V310 @395030,95422,F500A8001203,24.5,16.8,78.6
01/08/2020 22:40:28.607,749728,AM1V310 @395030,95429,67015B003F03,35.9,9.1,83.1
01/08/2020 22:40:28.607,749729,AM1V310 @395030,95435,3E0285FD6905,57.4,-63.5,138.5
01/08/2020 22:40:28.607,749729,AM1V310 @395030,95441,490118FCC201,32.9,-100,45
01/08/2020 22:40:28.607,749729,AM1V310 @395030,95447,E9FFE4FFACFF,-2.3,-2.8,-8.4
01/08/2020 22:40:28.607,749730,AM1V310 @395030,95454,20FFD3FD68FB,-22.4,-55.7,-117.6
01/08/2020 22:40:28.678,749800,AM1V310 @395030,95460,DEFD37FF56FB,-54.6,-20.1,-119.4
01/08/2020 22:40:28.690,749812,AM1V310 @395030,95466,ECFD0001E6FA,-53.2,25.6,-130.6
01/08/2020 22:40:28.888,750011,AM1V310 @395030,95472,C9FD970036F9,-56.7,15.1,-173.8
01/08/2020 22:40:28.888,750013,AM1V310 @395030,95479,D8FF3DFCC1FA,-4,-96.3,-134.3
01/08/2020 22:40:28.890,750013,AM1V310 @395030,95485,2DFFB2004DFC,-21.1,17.8,-94.7
01/08/2020 22:40:28.978,750102,AM1V310 @395030,95497,F2FEF8FE6003,-27,-26.4,86.4
01/08/2020 22:40:28.978,750102,AM1V310 @395030,95491,F9FF26027E00,-0.7,55,12.6
01/08/2020 22:40:29.009,750130,AM1V310 @395030,95504,EBFF2B054002,-2.1,132.3,57.6
01/08/2020 22:40:29.068,750190,AM1V310 @395030,95510,33008D017C05,5.1,39.7,140.4
01/08/2020 22:40:29.098,750220,AM1V310 @395030,95516,52FFA1FFF203,-17.4,-9.5,101
01/08/2020 22:40:29.128,750249,AM1V310 @395030,95522,660082FE8204,10.2,-38.2,115.4
01/08/2020 22:40:29.248,750370,AM1V310 @395030,95529,ED0111003D04,49.3,1.7,108.5
01/08/2020 22:40:29.518,750641,AM1V310 @395030,95535,170130FE9104,27.9,-46.4,116.9
01/08/2020 22:40:29.518,750643,AM1V310 @395030,95541,F5FDC6FF4905,-52.3,-5.8,135.3
01/08/2020 22:40:29.549,750671,AM1V310 @395030,95547,8F00DA002706,14.3,21.8,157.5
01/08/2020 22:40:29.549,750671,AM1V310 @395030,95554,1E0397000B04,79.8,15.1,103.5
01/08/2020 22:40:29.577,750699,AM1V310 @395030,95560,830006FEE5FC,13.1,-50.6,-79.5
01/08/2020 22:40:29.789,750911,AM1V310 @395030,95566,A2FE68FEFCF5,-35,-40.8,-256.4
01/08/2020 22:40:29.821,750944,AM1V310 @395030,95579,9CFD92FE5CF6,-61.2,-36.6,-246.8
01/08/2020 22:40:29.821,750944,AM1V310 @395030,95572,FEFC86FE26F3,-77,-37.8,-329
01/08/2020 22:40:29.821,750945,AM1V310 @395030,95591,B6007200ACFC,18.2,11.4,-85.2
01/08/2020 22:40:29.821,750945,AM1V310 @395030,95585,550092FB61F7,8.5,-113.4,-220.7
01/08/2020 22:40:29.821,750946,AM1V310 @395030,95597,CDFE8EFDE7FF,-30.7,-62.6,-2.5
01/08/2020 22:40:29.821,750946,AM1V310 @395030,95604,8B06E5059D08,167.5,150.9,220.5
01/08/2020 22:40:29.848,750969,AM1V310 @395030,95610,ACFBD2FDBA04,-110.8,-55.8,121
01/08/2020 22:40:29.908,751030,AM1V310 @395030,95616,63025300F508,61.1,8.3,229.3
01/08/2020 22:40:29.938,751060,AM1V310 @395030,95622,DC0349FEDC08,98.8,-43.9,226.8
01/08/2020 22:40:30.058,751181,AM1V310 @395030,95629,AB029602D005,68.3,66.2,148.8
01/08/2020 22:40:30.092,751214,AM1V310 @395030,95635,DEFC37093506,-80.2,235.9,158.9
01/08/2020 22:40:30.092,751214,AM1V310 @395030,95641,C201E0036F0A,45,99.2,267.1
01/08/2020 22:40:30.208,751331,AM1V310 @395030,95654,44FDF6FDBCF8,-70,-52.2,-186
01/08/2020 22:40:30.208,751331,AM1V310 @395030,95647,D0048EF8C704,123.2,-190.6,122.3
01/08/2020 22:40:30.241,751363,AM1V310 @395030,95660,ECFE7EFA18F2,-27.6,-141,-356
01/08/2020 22:40:30.358,751481,AM1V310 @395030,95672,55FB1C00B5F6,-119.5,2.8,-237.9
01/08/2020 22:40:30.358,751482,AM1V310 @395030,95666,42FBDCFD73F2,-121.4,-54.8,-346.9
01/08/2020 22:40:30.389,751511,AM1V310 @395030,95679,74FEAAFCFBF4,-39.6,-85.4,-282.1
01/08/2020 22:40:30.508,751630,AM1V310 @395030,95685,4F035B0145FE,84.7,34.7,-44.3
01/08/2020 22:40:30.508,751631,AM1V310 @395030,95691,8DFAE3FA0B03,-139.5,-130.9,77.9
01/08/2020 22:40:30.628,751751,AM1V310 @395030,95697,840A45103808,269.2,416.5,210.4
01/08/2020 22:40:30.718,751843,AM1V310 @395030,95704,7A0126F8F203,37.8,-201,101
01/08/2020 22:40:30.718,751844,AM1V310 @395030,95710,BBFC40029707,-83.7,57.6,194.3
01/08/2020 22:40:30.732,751854,AM1V310 @395030,95716,0802BFFFF306,52,-6.5,177.9
01/08/2020 22:40:30.777,751899,AM1V310 @395030,95722,A70269FC8409,67.9,-91.9,243.6
01/08/2020 22:40:30.792,751914,AM1V310 @395030,95729,D70113050C04,47.1,129.9,103.6
01/08/2020 22:40:30.898,752021,AM1V310 @395030,95735,DD011B053206,47.7,130.7,158.6
01/08/2020 22:40:30.899,752022,AM1V310 @395030,95741,1E04A6FA81FF,105.4,-137,-12.7
01/08/2020 22:40:30.958,752080,AM1V310 @395030,95747,4CFE4CFC87F8,-43.6,-94.8,-191.3
01/08/2020 22:40:30.988,752110,AM1V310 @395030,95754,A1FC5DFB6DF1,-86.3,-118.7,-373.1
01/08/2020 22:40:31.048,752170,AM1V310 @395030,95760,C6FA33FF44F4,-133.8,-20.5,-300.4
01/08/2020 22:40:31.078,752200,AM1V310 @395030,95766,06FB37FE12F3,-127.4,-45.7,-331
01/08/2020 22:40:31.138,752261,AM1V310 @395030,95772,BE02F801CBF8,70.2,50.4,-184.5
01/08/2020 22:40:31.198,752320,AM1V310 @395030,95779,5F00ECF98CF9,9.5,-155.6,-165.2
01/08/2020 22:40:31.228,752350,AM1V310 @395030,95785,4CFCA3FCA704,-94.8,-86.1,119.1
01/08/2020 22:40:31.288,752410,AM1V310 @395030,95791,F2ED2FFF3708,-462.2,-20.9,210.3
01/08/2020 22:40:31.348,752471,AM1V310 @395030,95797,2E0D78042012,337.4,114.4,464
01/08/2020 22:40:31.378,752500,AM1V310 @395030,95804,BF008D03EC08,19.1,90.9,228.4
01/08/2020 22:40:31.438,752560,AM1V310 @395030,95810,CE012A015E08,46.2,29.8,214.2
01/08/2020 22:40:31.498,752621,AM1V310 @395030,95816,6BFF7B00E907,-14.9,12.3,202.5
01/08/2020 22:40:31.532,752654,AM1V310 @395030,95822,DB0139047706,47.5,108.1,165.5
01/08/2020 22:40:31.588,752710,AM1V310 @395030,95829,49048FFAAB04,109.7,-139.3,119.5
01/08/2020 22:40:31.648,752771,AM1V310 @395030,95835,CE022BFD96FA,71.8,-72.5,-138.6
01/08/2020 22:40:31.678,752800,AM1V310 @395030,95841,83FECBFA46F5,-38.1,-133.3,-274.6
01/08/2020 22:40:31.738,752860,AM1V310 @395030,95847,12FB6EFB3AF4,-126.2,-117,-301.4
01/08/2020 22:40:31.799,752921,AM1V310 @395030,95854,3DF94800FDF6,-173.1,7.2,-230.7
01/08/2020 22:40:31.831,752953,AM1V310 @395030,95860,E2FCD3FD1DF3,-79.8,-55.7,-329.9
01/08/2020 22:40:31.888,753010,AM1V310 @395030,95866,B6021102B4FD,69.4,52.9,-58.8
